Timestamp,Palkansaaja vai laskuttaja,Oletko siirtynyt palkansaajasta laskuttajaksi tai päinvastoin 1.10.2022 jälkeen?,Ikä,Sukupuoli,Työkokemus alalta (vuosina),Koulutustaustasi,Tulojen muutos viime vuodesta (%),Montako vuotta olet tehnyt laskuttavaa työtä alalla?,Palvelut,"Tuntilaskutus (ALV 0%, euroina)","Vuosilaskutus (ALV 0%, euroina)",Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?,Mistä asiakkaat ovat?,Työpaikka,Kaupunki,Millaisessa yrityksessä työskentelet?,Työaika,Kuinka suuren osan ajasta teet lähityönä toimistolla?,Rooli,Kuukausipalkka,Vuositulot,Vapaa kuvaus kokonaiskompensaatiomallista,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen? (muut vastaukset),Vapaa sana,Palaute,Vastauskieli,Vastaustunniste,Rooli (normalisoitu),Kk-tulot (laskennallinen),"Kk-tulot (laskennallinen, normalisoitu)"
2023-09-13 10:12:46.330,Palkansaaja,Ei,36-40,mies,13.0,Tietotekniikan DI,12.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.2,,6500.0,82250,,Ei,,,,fi,63d90fde2e7054aa,,6854.166666666667,6854.166666666667
2023-09-13 10:39:38.086,Palkansaaja,Ei,26-30,mies,2.0,Kauppatieteiden maisteri,14.0,,,,,,,Solita,PK-seutu,Konsulttitalossa,1.0,0.5,Software developer,4000.0,48000,"Kuukausipalkka, ei tulospalkkioita tms.",Kyllä,,,,fi,ed17c29494f60cc1,Software developer,4000.0,4000.0
2023-09-13 11:49:12.560,Palkansaaja,Ei,31-35,mies,10.0,Ammattikorkeakoulu,0.0,,,,,,,Mavericks,Turku,Konsulttitalossa,1.0,0.0,Software developer,7100.0,85000,Noin 51% laskutuksesta bruttopalkkaa.,Kyllä,,,,fi,2a38175f2c155931,Software developer,7083.333333333333,7083.333333333333
2023-09-13 13:41:41.705,Palkansaaja,Ei,31-35,mies,6.0,Tietotekniikan insinööri (AMK),1.0,,,,,,,Vincit,Turku,Konsulttitalossa,1.0,0.6,Fullstack developer,4100.0,55000,Palkka + solun laskutusasteeseen perustuva bonus,Kyllä,,,,fi,09d5b9194485d384,*Full-stack Developer,4583.333333333333,4583.333333333333
2023-09-13 13:45:20.940,Palkansaaja,Ei,31-35,mies,13.0,,3.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.95,Technical Architect,5700.0,70000,,Kyllä,,,,fi,593dac73ebe0f932,Technical Architect,5833.333333333333,5833.333333333333
2023-09-13 14:14:31.241,Palkansaaja,Ei,31-35,mies,7.0,Diplomi-insinööri,0.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.8,DevOps Consultant,4500.0,55000,,Kyllä,,,,fi,8e0af5e52f404250,*Devops Consultant,4583.333333333333,4583.333333333333
2023-09-13 14:30:27.158,Palkansaaja,Ei,36-40,mies,5.0,Ammattikoulu,11.0,,,,,,,Koud,Tampere,Konsulttitalossa,1.0,0.66,Unity developer,4200.0,52500,,Kyllä,,,,fi,b802808fcafc1e67,Unity developer,4375.0,4375.0
2023-09-13 14:47:02.841,Laskuttaja,Ei,41-45,mies,10.0,Tekniikan tohtori,7.0,3.0,"Data engineer, data scientist",125.0,200000.0,Itse,Ulkomailta,,,,,,,,,,Muu,,,,fi,948c7b9bce9e64ce,,,
2023-09-13 15:31:58.158,Palkansaaja,Ei,31-35,mies,10.0,DI,5.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.05,Frontend developer,5800.0,71000,,Kyllä,,,,fi,9b2ddb4846e71ddf,Frontend developer,5916.666666666667,5916.666666666667
2023-09-13 16:00:35.212,Laskuttaja,Ei,31-35,,10.0,AMK,0.0,3.0,Frontend,85.0,160000.0,Käytän välitysfirmoja,Ulkomailta,,,,,,,,,,Muu,,,,fi,6ff9ffa4cba08ab2,,,
2023-09-13 20:22:36.926,Palkansaaja,Ei,41-45,mies,20.0,DI TKK Tietotekniikka,3.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.1,Senior Consultant,6462.0,2000,,Kyllä,,,,fi,a1fb2f7ac81b81c7,Senior Consultant,166.66666666666666,166.66666666666666
2023-09-14 08:39:29.789,Palkansaaja,Ei,26-30,mies,7.0,Melkein maisteri,4.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.75,Full stack engineer,5600.0,83000,"Työsopimuksen yhteydessä saatu RSU osakebonus, saanti 3kk välein",Muu,"Korkeampaa palkkaa voisi saada helpostikin, mutta kokonaiskompensaatiota ei",,,fi,08d34fd17a894c3f,*Full-stack Developer,6916.666666666667,6916.666666666667
2023-09-14 08:39:55.667,Palkansaaja,Ei,41-45,mies,20.0,FK,3.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.33,Full-stack developer,5730.0,71600,,Kyllä,,,,fi,2142cfc707e4c218,*Full-stack Developer,5966.666666666667,5966.666666666667
2023-09-14 08:47:31.414,Palkansaaja,,41-45,mies,15.0,Diplomi-insinööri ,4.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.75,Staff engineer,7170.0,100000,Osakkeita,Kyllä,,,,fi,b399166832dad2cf,Staff engineer,8333.333333333334,8333.333333333334
2023-09-14 09:08:09.766,Palkansaaja,Ei,36-40,mies,15.0,MSc,3.0,,,,,,,,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.6,Lead Application Developer,6000.0,75000,,Kyllä,,,,fi,a70d122ae05bb08d,Lead Application Developer,6250.0,6250.0
2023-09-14 11:50:56.613,Palkansaaja,Ei,26-30,nainen,3.0,-,23.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.0,DevOps,4500.0,54000,,Kyllä,,,,fi,57eda952a8dd218d,DevOps,4500.0,4500.0
2023-09-14 13:30:24.642,Palkansaaja,Ei,26-30,mies,6.0,AMK,3.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.0,Frontend developer,4300.0,55000,,Ei,,,,fi,2529c0d34e86089c,Frontend developer,4583.333333333333,4583.333333333333
2023-09-14 14:15:37.530,Palkansaaja,Ei,46-50,mies,25.0,DI,0.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.9,,5300.0,66000,,Ei,,,,fi,d99bab8f172a9697,,5500.0,5500.0
2023-09-14 14:16:40.352,Palkansaaja,Ei,26-30,mies,5.0,Tieto- ja viestintätekniikan insinööri,0.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.05,Frontend developer,4500.0,54000,,Kyllä,,,,fi,af8d8bad7d662295,Frontend developer,4500.0,4500.0
2023-09-14 14:44:03.069,Palkansaaja,Ei,36-40,nainen,3.0,AMK,5.0,,,,,,,,Oulu,Konsulttitalossa,1.0,0.1,Fullstack web developer,3950.0,48000,,Kyllä,,"Osa alan kokemuksesta koulutuspuolelta, ei projektityöstä",,fi,8df2701261be6016,*Full-stack Developer,4000.0,4000.0
2023-09-14 14:49:07.893,Palkansaaja,Ei,26-30,mies,8.0,tietotekniikan DI,5.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.5,Fullstack-developer,5700.0,70000,,Kyllä,,,,fi,e02e0b5242442a4b,Fullstack-developer,5833.333333333333,5833.333333333333
2023-09-14 15:06:06.675,Palkansaaja,Ei,31-35,mies,5.0,Tietotekniikan insinööri,2.0,,,,,,,,Oulu,Konsulttitalossa,1.0,0.05,Fullstack Developer,6800.0,75000,,Kyllä,,,,fi,3f3f7833fd37d3a2,*Full-stack Developer,6250.0,6250.0
2023-09-14 15:10:37.204,Palkansaaja,Ei,26-30,mies,4.0,Insinööri (OAMK),19.0,,,,,,,,Oulu,Konsulttitalossa,1.0,0.4,Ohjelmisto kehittäjä ja ohjelmoinin kouluttaja,3250.0,40000,,Kyllä,,,,fi,0fb00937c5b17d66,Ohjelmisto kehittäjä ja ohjelmoinin kouluttaja,3333.3333333333335,3333.3333333333335
2023-09-14 15:46:03.483,Laskuttaja,Ei,36-40,mies,17.0,Datanomi,-20.0,2.0,Firmojen johtaminen (erityisesti startupin johtaminen),150.0,30000.0,Itse,Suomesta,,,,,,,,,,Muu,,,,fi,b9496f15f04c1f9d,,,
2023-09-14 16:16:14.357,Palkansaaja,Ei,31-35,mies,6.0,Diplomi-insinööri,0.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.025,Fullstack Developer,6000.0,79000,Laskutukseen pohjautuva provisio 4000 e/kk takuupalkalla.,Kyllä,,,,fi,d98e458312ea313a,*Full-stack Developer,6583.333333333333,6583.333333333333
2023-09-14 16:20:53.654,Palkansaaja,Ei,36-40,,10.0,Diplomi-insinööri,11.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.5,Software architect,4850.0,58200,,Ei,,,,fi,f410705151373f15,Software architect,4850.0,4850.0
2023-09-14 16:50:10.581,Palkansaaja,Ei,46-50,mies,20.0,Ammattikoulu,4.4,,,,,,,,Tampere,Konsulttitalossa,1.0,0.0,Senior software developer,5684.0,71050,,Kyllä,,,,fi,3c813f5d3afb7873,*Senior Developer,5920.833333333333,5920.833333333333
2023-09-14 20:12:16.242,Palkansaaja,Ei,41-45,mies,4.0,Tietojenkäsittelytieteiden kandidaatti,3.0,,,,,,,,Turku,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.0,Software Specialist,4300.0,52000,,Muu,"Ihan ok, ottaen huomioon kokemuksen ja aiemman palkan eri firmassa",,,fi,96bd823964db16ee,Software Specialist,4333.333333333333,4333.333333333333
2023-09-14 21:19:43.081,Palkansaaja,Ei,36-40,mies,15.0,"Ammattitutkinto, itseopiskelu",3.0,,,,,,,Reaktor,PK-seutu,Konsulttitalossa,1.0,0.2,Lead developer,6020.0,75000,,Ei,,,,fi,16c75ee2e26ffbde,Lead developer,6250.0,6250.0
2023-09-14 22:19:10.919,Palkansaaja,Ei,31-35,mies,9.0,Insinööri (AMK),3.25,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.6,Head of Engagements,7300.0,105000,,Kyllä,,,,fi,d8cef5b35d9d89f3,Head of Engagements,8750.0,8750.0
2023-09-14 22:24:52.701,Palkansaaja,Ei,31-35,,8.0,IT-tradenomi,11.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.4,Arkkitehti (Dynamics 365),5580.0,75000,Asiakastyön kannattavuuteen perustuva bonusmalli,Kyllä,,,,fi,84c59067c44662ea,Arkkitehti (Dynamics 365),6250.0,6250.0
2023-09-15 06:06:31.324,Palkansaaja,Ei,31-35,mies,12.0,Luonnontieteiden Kandidaatti (tietojenkäsittelytiede) ,10.0,,,,,,,Prime Island,PK-seutu,Konsulttitalossa,1.0,0.9,Fullstack developer ,7000.0,87000,5000 pohja + 13.5% laskutuksesta ,Kyllä,,,,fi,92acfff6cb925a07,*Full-stack Developer,7250.0,7250.0
2023-09-15 06:53:54.065,Palkansaaja,Ei,31-35,nainen,3.0,Insinööri (AMK),11.0,,,,,,,Roima Intelligence,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.3,Software Specialist ,3660.0,45750.0,,Ei,,,,fi,c9c6d05b55c1ea3d,Software Specialist ,3812.5,3812.5
2023-09-15 07:24:44.567,Palkansaaja,Ei,26-30,mies,5.0,Diplomi-insinööri,0.0,,,,,,,Buutti,Tampere,Konsulttitalossa,1.0,0.0,Senior software developer,5800.0,0,,Kyllä,,,,fi,025135fbc905f504,*Senior Developer,0.0,0.0
2023-09-15 07:45:37.860,Palkansaaja,Ei,36-40,mies,8.0,Diplomi-insinööri,70.0,,,,,,,Leanware,Tampere,Konsulttitalossa,1.0,0.5,Senior developer,8000.0,95000,Provisio-osuus laskutuksesta,Kyllä,,,,fi,d9129992efce8f29,*Senior Developer,7916.666666666667,7916.666666666667
2023-09-15 09:39:02.779,Palkansaaja,Ei,31-35,mies,9.0,Lukio + AMK-opintoja valmistumatta,10.0,,,,,,,RELEX Solutions,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.01,"Senior Software Developer, backend",5800.0,73000,,Kyllä,,,,fi,079a6b668a669d46,"Senior Software Developer, backend",6083.333333333333,6083.333333333333
2023-09-15 09:53:17.387,Palkansaaja,Ei,36-40,mies,6.0,Lukio,0.0,,,,,,,Verkkokauppa.com,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.0,Frontend/React developer,4583.0,55000,Vain peruspalkka,Ei,,,,fi,4411297c700330a9,Frontend/React developer,4583.333333333333,4583.333333333333
2023-09-15 11:09:42.701,Palkansaaja,Ei,46-50,mies,25.0,FM,3.0,,,,,,,Valtio,Kuopio,Julkinen tai kolmas sektori,1.0,0.1,Technical architect,4800.0,60000,,Kyllä,,,,fi,a3ed9b34739eb498,Technical architect,5000.0,5000.0
2023-09-15 11:54:47.113,Palkansaaja,Ei,31-35,nainen,2.0,,30.0,,,,,,,,Turku,Konsulttitalossa,1.0,0.6,Frontend developer,3900.0,48000,,Kyllä,,,,fi,cfb6abe8939f4940,Frontend developer,4000.0,4000.0
2023-09-15 12:26:33.022,Laskuttaja,palkansaaja → laskuttaja,36-40,,15.0,Tekn. yo,,0.5,Full stack -devausta,85.0,,"Itse, Käytän välitysfirmoja, ",Suomesta,,,,,,,,,,Muu,,,,fi,66ba149c46077add,,,
2023-09-15 12:34:31.980,Laskuttaja,Ei,36-40,,15.0,Maisteri,2.0,5.0,Full stack,92.0,205000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,b8b44b39ae248f0d,,,
2023-09-15 12:37:07.211,Palkansaaja,Ei,46-50,mies,24.0,KTM,3.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,CDO / design lead,6450.0,84000,,Muu,"Suomen sisällä hyvä, kansainvälisesti ei kilpailukykyinen.",,,fi,7304e49176920e18,CDO / design lead,7000.0,7000.0
2023-09-15 12:52:12.842,Palkansaaja,Ei,21-25,,1.0,Toisen asteen kaksoistutkinto,10.0,,,,,,,,PK-seutu,,1.0,0.0,Full Stack,2600.0,32500,,Ei,,,,fi,f52d91a468c0ee0b,*Full-stack Developer,2708.3333333333335,2708.3333333333335
2023-09-15 14:23:17.404,Palkansaaja,Ei,36-40,mies,5.0,"Ammattikorkeakoulu dropout, itseoppinut koodari ",-1.0,,,,,,,Gofore Spain ,Barcelona ,Konsulttitalossa,1.0,0.0,Fullstack developer,3510.0,42120,Ei bonuksia ,Muu,"Suomessa olisin palkkakuopassa, mutta Barcelonassa ihan keskitasoa (avg 43k/y) ",,,fi,a3faeab3eaae990f,*Full-stack Developer,3510.0,3510.0
2023-09-15 18:14:24.541,Palkansaaja,Ei,36-40,mies,15.0,Insinööri (AMK),2.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.2,DevOps Engineer,4300.0,55000,,Kyllä,,,,fi,d6198b8b1d59db2c,DevOps Engineer,4583.333333333333,4583.333333333333
2023-09-15 20:01:50.128,Palkansaaja,Ei,,,1.0,,10.0,,,,,,,Sasken Finland,Tampere,Konsulttitalossa,1.0,0.8,Software Engineer,3300.0,41250.0,,Ei,,,,fi,e07d6e712bc640a6,Software Engineer,3437.5,3437.5
2023-09-16 08:43:20.533,Palkansaaja,Ei,26-30,mies,3.0,Luonnontieteiden DI,13.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.01,Data scientist,4800.0,60000,95% palkasta tulee rahana,Kyllä,,,,fi,a7f5f14e344b244d,Data scientist,5000.0,5000.0
2023-09-16 12:29:44.744,Palkansaaja,Ei,41-45,,23.0,AMK insinööri,10.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.8,VP of Engineering / CTO / Cloud Architect,8000.0,100000,,Kyllä,,,,fi,aa917555a499326a,VP of Engineering / CTO / Cloud Architect,8333.333333333334,8333.333333333334
2023-09-16 14:57:02.534,Palkansaaja,Ei,41-45,mies,14.0,Tietojenkäsittelyn tradenomi,4.1,,,,,,,Cirit,Tampere,Konsulttitalossa,1.0,0.5,Senior Frontend Developer,5000.0,64800,,Kyllä,,,"Lykkäsin kyselyn tekemistä, kun pelkäsin, että pitää tehdä paljon esivalmisteluja, kuten kaivaa verotietoja esiin jne. mutta aika helpostihan tämä meni, kun oli niin hyvin laadittu kysely. Vuosiansiokohdassa voisi muistuttaa lomarahasta ja kertoa miten se lasketaan suurinpiirtein, jos ei satu olemaan omia palkkatietoja suoraan käsillä. Mitään vakiokaavaahan tuohon ei ole, mutta yleensä se on kaiketi 50% loma-ajan palkasta.
Kiitos taas oikein hyvin järjestetystä kyselystä! :mukavapingi:",fi,6b4b275adf3693f6,Senior Frontend Developer,5400.0,5400.0
2023-09-16 23:11:09.857,Palkansaaja,Ei,31-35,nainen,5.0,"Filosofian maisteri, tietojenkäsittelytiede",15.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.5,Software Developer,4200.0,50400,,Ei,,,,fi,7eac294f31f51ad8,Software Developer,4200.0,4200.0
2023-09-17 19:15:21.699,Palkansaaja,Ei,21-25,mies,0.0,AMK tietojenkäsittelyn tradenomi,,,,,,,,,Tampere,Konsulttitalossa,1.0,0.05,Full stack developer,2200.0,27500.0,,Muu,,,,fi,32cec2ccbd750389,*Full-stack Developer,2291.6666666666665,2291.6666666666665
2023-09-18 11:12:29.929,Palkansaaja,Ei,36-40,mies,13.0,"AMK, Software Engineering",10.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.18,Senior software developer,4950.0,63000,Kannustepalkkio,Muu,Ehkä,,,fi,377e1b651d0ba874,*Senior Developer,5250.0,5250.0
2023-09-18 11:15:44.474,Palkansaaja,Ei,36-40,mies,19.0,Filosofian maisteri (tietotekniikka),,,,,,,,Aalto-yliopisto,PK-seutu,Julkinen tai kolmas sektori,0.5001,0.01,Doctoral researcher,2958.48,36981.0,35501.76,Kyllä,,,Ehkä voisi napata yrittäjä-/palkansaajatiedot yhdellä kyselyllä ylimääräistä logiikkaa hyödyntäen.,fi,4a34f55e39340fcd,Doctoral researcher,3081.75,6162.267546490702
2023-09-18 11:20:09.240,Palkansaaja,Ei,36-40,mies,15.0,Filosofian maisteri (tietojenkäsittelytiede),1.7,,,,,,,Reaktor,PK-seutu,Konsulttitalossa,1.0,1.0,Delivery lead and devops ,5684.0,51000,,Kyllä,,,,fi,c51d370cdd10db72,Delivery lead and devops ,4250.0,4250.0
2023-09-18 11:38:35.121,Palkansaaja,Ei,41-45,mies,18.0,"DI, tietotekniikka",5.0,,,,,,,,Tampere,Konsulttitalossa,0.6,0.5,Software architect,3460.0,43250.0,,Kyllä,,,,fi,2c736924af81c75f,Software architect,3604.1666666666665,6006.944444444444
2023-09-18 11:46:08.125,Palkansaaja,Ei,21-25,mies,2.0,5 vuotta tietojenkäsittelytieteen opintoja,0.0,,,,,,,Helsingin Yliopisto,PK-seutu,Julkinen tai kolmas sektori,0.5,0.7,Fullstack developer,1125.0,14062.5,,Ei,,,,fi,060b118a5f62645e,*Full-stack Developer,1171.875,2343.75
2023-09-18 12:42:30.699,Palkansaaja,Ei,36-40,mies,14.0,Diplomi-insinööri,1.0,,,,,,,Gofore,Tampere,Konsulttitalossa,1.0,1.0,Projektipäällikkö,5200.0,65000,,Kyllä,,,,fi,70427c7d09125803,Projektipäällikkö,5416.666666666667,5416.666666666667
2023-09-18 12:52:27.564,Palkansaaja,Ei,26-30,nainen,4.0,Tietojenkäsittelytieteen maisteri,4.4,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",0.5,0.15,Senior devops engineer / tech lead,2800.0,35000.0,firmalla on kaikkia koskeva  vuosittainen bonus sidottuna firman objektiiveihin joka oli viime vuonna 30% kahden viikon palkasta,Kyllä,,"Teen töitä ja opiskelen samaan aikaan joten opiskeluaikaan olen 50% töissä, mutta kesällä 100%",,fi,9d9c4bdef8b4d3f6,Senior devops engineer / tech lead,2916.6666666666665,5833.333333333333
2023-09-18 13:02:19.961,Palkansaaja,Ei,31-35,mies,9.0,Ylioppilas,3.0,,,,,,,Nitor,PK-seutu,Konsulttitalossa,1.0,0.25,Senior Data Engineer,7000.0,87500,,Kyllä,,,,fi,f73443c1dc966fd5,Senior Data Engineer,7291.666666666667,7291.666666666667
2023-09-18 13:02:35.987,Palkansaaja,Ei,36-40,mies,12.0,Diplomi-Insinööri,0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.75,Senior Software Developer,5600.0,66000,Osakkeita,Kyllä,,,,fi,a0982afdfcaea812,*Senior Developer,5500.0,5500.0
2023-09-18 13:20:16.879,Palkansaaja,Ei,36-40,,6.0,DI,45.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.8,Estimation algorithm developer,5775.0,72187.5,,Kyllä,,,,fi,2db88651026adc97,Estimation algorithm developer,6015.625,6015.625
2023-09-18 13:57:02.398,Laskuttaja,Ei,31-35,mies,8.0,Filosofian Maisteri,0.0,4.0,Kaikkea ylläolevaa,80.0,125000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,Muu,,,,fi,6cabdb6518374f67,,,
2023-09-18 13:59:24.984,Palkansaaja,Ei,31-35,mies,5.0,Tieto- ja viestintätekniikan insinööri,16.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.6,Full stack developer,4200.0,55000,,Ei,,,,fi,84dbd09b06dd1ad6,*Full-stack Developer,4583.333333333333,4583.333333333333
2023-09-18 15:03:41.049,Palkansaaja,Ei,31-35,mies,8.0,University dropout,17.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.4,Senior Fullstack Developer,7000.0,87500,,Kyllä,,,,fi,ecc056b5e507caa3,Senior Fullstack Developer,7291.666666666667,7291.666666666667
2023-09-18 15:52:30.531,Palkansaaja,Ei,36-40,mies,12.0,Alempi korkeakoulu,4.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.1,Frontend Developer Lead,5500.0,68750,,Kyllä,,,,fi,f218a2551877837e,Frontend Developer Lead,5729.166666666667,5729.166666666667
2023-09-18 16:33:33.352,Palkansaaja,Ei,31-35,nainen,2.0,opiskelen,7.5,,,,,,,,,Konsulttitalossa,0.8,1.0,Frontend developer,2580.0,30000,,Muu,,,,fi,a6f07d23c309da75,Frontend developer,2500.0,3125.0
2023-09-18 18:14:20.630,Palkansaaja,Ei,26-30,mies,8.0,Tietojenkäsittelytieteen kandidaatti,0.0,,,,,,,Pieni web-ohjelmistokonsulttitalo,PK-seutu,Konsulttitalossa,1.0,0.7,Software Architect,4600.0,57000,Kuukausipalkka + vuosibonukset perustuen yrityksen tulokseen,Ei,,"Oon heittopussi, jolle on lupailtu palkankorotusta jo jonkun aikaa ja odotan sen konkretisoituvan tämän vuoden loppuun mennessä vähintään kaksinumeroisena prosenttinousuna tai lähden menemään.",,fi,6785cf59a26a21cd,Software Architect,4750.0,4750.0
2023-09-18 21:06:06.968,Laskuttaja,palkansaaja → laskuttaja,41-45,mies,15.0,Diplomi-Insinööri,,0.5,Full-stack dev,66.0,,Itse,Ulkomailta,,,,,,,,,,Muu,,Työskentelen pysyvällä työsuhteella ulkomaille ja laskutus on enempi tekninen tapa hoitaa palkanmaksu,,fi,d36781f30b9fa794,,,
2023-09-18 22:09:00.810,Palkansaaja,Ei,26-30,mies,5.0,Kauppatieteiden Maisteri,5.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.6,Software developer,5800.0,71000,,Kyllä,,,,fi,29cd239f4a23fa57,Software developer,5916.666666666667,5916.666666666667
2023-09-19 09:03:32.682,Palkansaaja,Ei,26-30,nainen,2.0,Alempi korkeakoulututkinto,34.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.05,Software test engineer,4300.0,53000,,Kyllä,,,,fi,a30bbc3fc073f0ec,Software test engineer,4416.666666666667,4416.666666666667
2023-09-19 09:50:48.255,Palkansaaja,Ei,36-40,mies,15.0,Lukio,,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.05,,7400.0,92500.0,,Muu,,,"Äh, liikaa kysymyksiä! Ajattelin että kerron vain palkan ja iän, en muuta.",fi,299f24b5cf00e098,,7708.333333333333,7708.333333333333
2023-09-19 10:42:55.461,Palkansaaja,Ei,31-35,mies,7.0,Luonnontieteiden kandidaatti,3.0,,,,,,,Siili One,PK-seutu,Konsulttitalossa,1.0,0.2,Tekninen Product Owner,8000.0,95000,50% laskutuksesta,Ei,,,,fi,dba00680bb11b174,Tekninen Product Owner,7916.666666666667,7916.666666666667
2023-09-19 15:04:01.619,Palkansaaja,laskuttaja → palkansaaja,46-50,mies,21.0,DI,1.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.5,PO,4500.0,62500,,Kyllä,,,,fi,cde5b62375b078be,PO,5208.333333333333,5208.333333333333
2023-09-19 15:07:09.029,Palkansaaja,Ei,31-35,mies,15.0,tekniikan tohtori,-38.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,Fullstack developer,4000.0,50000,kasvuyrityksen optiot + kasvubonus,Ei,,,,fi,25d5bf35b2acaeab,*Full-stack Developer,4166.666666666667,4166.666666666667
2023-09-19 16:05:31.309,Palkansaaja,Ei,26-30,mies,9.0,Maisteri,2.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.8,Full-stack & DevOps,4900.0,61250,,Ei,,,,fi,0e39b2654cbd3c4b,Full-stack & DevOps,5104.166666666667,5104.166666666667
2023-09-19 16:34:21.801,Palkansaaja,,36-40,mies,2.0,AMK,20.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.75,Software developer,3700.0,0,,Ei,,,,fi,72ba4ff7bbf4f6fe,Software developer,0.0,0.0
2023-09-19 16:39:18.311,Palkansaaja,Ei,36-40,nainen,4.0,Tietojenkäsittelyn maisteri,0.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.75,Full Stack developer,3500.0,42000,,Ei,,,,fi,cc9f69d1231c8c85,*Full-stack Developer,3500.0,3500.0
2023-09-19 20:15:26.957,Palkansaaja,Ei,36-40,mies,10.0,Filosofian maisteri,18.0,,,,,,,,Turku,Konsulttitalossa,1.0,0.15,Full stack developer,5091.0,70000,Palkka sekä tulospalkkio,Kyllä,,,,fi,b699d281ea92f944,*Full-stack Developer,5833.333333333333,5833.333333333333
2023-09-19 22:10:51.035,Laskuttaja,Ei,41-45,mies,6.0,Diplomi-insinööri,0.0,2.0,Full stack,85.0,,Itse,Suomesta,,,,,,,,,,Muu,,,,fi,313b322e32e20141,,,
2023-09-19 22:15:12.012,Palkansaaja,Ei,36-40,mies,17.0,DI,3.0,,,,,,,,Turku,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,CTO,4100.0,51250,Vähemmistöosakkuus vesting-vaiheessa,Muu,En tiedä,,,fi,5336ec515ab7f215,CTO,4270.833333333333,4270.833333333333
2023-09-20 01:29:14.289,Palkansaaja,Ei,26-30,,3.0,Maisteri,20.0,,,,,,,,Tampere,,1.0,0.05,Software Developer,4200.0,60000,Bonus + Osakeohjelmat,Kyllä,,,,fi,3b993f88ac83b015,Software Developer,5000.0,5000.0
