Timestamp	Oletko palkansaaja vai laskuttaja?	Oletko siirtynyt palkansaajasta laskuttajaksi tai päinvastoin 1.10.2022 jälkeen?	Ikä	Sukupuoli	Työkokemus alalta (vuosina)	Koulutustaustasi	Tulojen muutos viime vuodesta (%)	Montako vuotta olet tehnyt laskuttavaa työtä alalla?	Mitä palveluja tarjoat?	Tuntilaskutus (ALV 0%, euroina)	Vuosilaskutus (ALV 0%, euroina)	Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?	Mistä asiakkaat ovat?	Työpaikka	Missä kaupungissa työpaikkasi pääasiallinen toimisto sijaitsee?	Millaisessa yrityksessä työskentelet?	Työaika	Kuinka suuren osan ajasta teet lähityönä toimistolla?	Rooli / titteli	Kuukausipalkka (brutto, euroina)	Vuositulot (sis. bonukset, osingot yms, euroina)	Vapaa kuvaus kokonaiskompensaatiomallista	Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?	Vapaa sana	Palautetta kyselystä ja ideoita ensi vuoden kyselyyn
08/09/2023 22:47:40	Palkansaaja	En	36-40	Mies	5	AMK	-25								EU	Konsulttitalossa	115	100	SAP Developer	4500	54000		Ei		
08/09/2023 22:55:12	Palkansaaja	En	41-45	mies	18	DI	4								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	50	Kehityspäällikkö	7650	100000	kk-palkka, vuosibonus, mahdollisuus ostaa firman osakkeita			
08/09/2023 22:55:45	Palkansaaja	En	31-35	nainen	1	Filosofian maisteri, englannin kieli									Jyväskylä	Tuotetalossa, jonka core-bisnes on softa	90	50	Junior QA Tester, automaatio- ja manuaalitestaus	2835		Polkupyöräetu 2000 e/24 kk palkan päälle. Puhelinetu 20 e/kk ja työpuhelin. Lounas- ja virike-etu n. 1300 e/v. Laaja työterveys	Kyllä	Tittelini on vielä junior, mutta työnkuvani on vaativampi, osin jopa QA Leadin tyyppinen. Pyysin siksi työsopimukseen merkinnän, että koeajan päättyessä roolini ja palkkani tarkistetaan työtehtävien mukaisiksi.	Oli lyhyempi kuin odotin, erinomaista!
08/09/2023 23:08:44	Palkansaaja	En	31-35	Mies	10	DI	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	95	Site reliability engineer	6000	100000	Optioita vestautuu kuukausittain, mutta ne ovat toki arpalippuja listaamattomalla yrityksellä. Kokonaiskompensaatioon laskettu noin puolikkaalla viime rahoituskierroksen valuaatioarvolla. 	Ei		
08/09/2023 23:29:15	Palkansaaja	En	41-45	Mies	18	DI	5								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	10	DevOps Specialist	5800		70000	Kyllä		
08/09/2023 23:51:31	Palkansaaja	En	31-35	Mies	5	AMK Tietoliikenne Insinööri	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	25	Azure Developer/konsultti	4227	53524	Riippuu monimutkaisesta laskutoimituksista, jos saa bonusta ja kuinka paljon	Kyllä		Kauniainen pk seutuun
09/09/2023 00:35:47	Palkansaaja	En	41-45	m	23	di	4.5								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	95	senior software developer	4700	70000	Optioita jotka vestautuu vuonna X	Ei		
09/09/2023 03:16:42	Palkansaaja	En	31-35	Mies	7	Tietotekniikan DI	6							IPRally	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	80	Site Reliability Engineer	5500	70000		Kyllä		Sopiva määrä kysymyksiä ja hyvä että oli selvennetty mitä kysymyksellä haetaan esim aikaisempi "tällä haetaan alan töiden tulotasoa eikä yksilön kokonaistulotasoa" jonka luulisi vähentävän "väärien" vastausten antamista
09/09/2023 03:24:05	Palkansaaja	En	31-35	mies	6	Yliopisto	20								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	5	fullstack	5500	70000		Kyllä		
09/09/2023 07:18:48	Palkansaaja	En	46-50	mies	23	AMK	5.5								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	40	Senior Software Developer	5500			Kyllä		
09/09/2023 09:53:53	Palkansaaja	En	36-40	Mies	12	Diplomi-insinööri	15								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	20		8500	120000		Kyllä		
09/09/2023 10:12:12	Palkansaaja	Kyllä, laskuttajasta palkansaajaksi	36-40	Nainen	0										Oulu	.	100	75	Software developer trainee	2340			En osaa sanoa		
09/09/2023 11:44:48	Palkansaaja	En	31-35	Mies	7	Diplomi-insinööri	3.5								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	100	Web developer	4350	55000		Kyllä		
09/09/2023 11:45:51	Palkansaaja	En	21-25	mies	2	melkein tietojenkäsittelytieteiden kandi	-4								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	10	Trainee Software Developer	2500	30240		Kyllä	Työnantaja vaihtunut tarkastelujakson aikana konsultitalosta toiseen.	
09/09/2023 12:41:10	Palkansaaja	En	31-35	Mies	11	Maisteri (tietotekniikka)	190							Mapbox	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	40	Staff engineer (AWS/cloud infrastructure)	11900	142800	Pelkkä palkka	Kyllä		
09/09/2023 16:10:59	Palkansaaja	En	31-35	Mies	10	Tietotekniinan insinööri	10								Tampere	Konsulttitalossa	100	90	Full-stack developer	4400	53000		Kyllä		
09/09/2023 16:49:15	Palkansaaja	En	31-35	Mies	10	Diplomi-insinööri	3							Unity Technologies Finland Oy	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	95	Senior software engineer	6433.94	114212.6	Palkan lisänä yrityksen osakkeita	Kyllä		Hyvä määrä kysymyksiä.
09/09/2023 17:18:35	Laskuttaja	En	26-30	mies	7	insinööri	6	4	softadevausta	95	152000	Käytän välitysfirmoja	Suomesta												
09/09/2023 17:44:27	Palkansaaja	En	41-45	Mies	3	Tradenomi, tietojenkäsittely (AMK)	3.5								Turku	Tuotetalo, jolla myös konsultointia	100	20	Software developer	3385	42883		Ei		
09/09/2023 18:01:45	Palkansaaja	En	26-30	Mies	3	Amk ins.	10								PK-Seutu (Helsinki, Espoo, Vantaa)	Julkinen tai kolmas sektori	37.5	40	Full stack developer	4670			Kyllä		
09/09/2023 21:00:26	Palkansaaja	En	36-40	Mies	1	Tieto ja viestintätekniikan perustutkinto + (insinööri)	-7							Digia		Tuotetalossa, jonka core-bisnes on softa	100	0	Software developer	2800			Ei		
09/09/2023 22:02:21	Palkansaaja	En	31-35	Mies	5	Yliopisto, AMK, "Spec-Ops", Kaksoistutkinto	4							CGI Suomi Oy	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	5	Cyber Security Consultant	4700	61100	Firman osakkeita 3.5% kk-palkasta, jonka firma tuplaa	Kyllä		
09/09/2023 22:29:56	Palkansaaja	En	36-40	Mies	17	Yo (tai tietotekniikkakandi)	19								Muu	Tuotetalossa, jonka core-bisnes on softa	133	0	Software Engineer	11041	132500	Optioita	Ei ole kilpailevia joilla olisi samoja rooleja		Näyttäkää laskukaava tulojen vuodentakaiselle muutokselle, en benchmark/perf työssä tunne ketään, jolle tulisi luottavainen mieli nähdessään muutosprosentin tai haluaisi laskea sellaisen. Epäonnistuminen on aina mahdollisuus.
10/09/2023 00:11:19	Palkansaaja	En	46-50	Mies	26	FM, matematiikka 	4								Jyväskylä	Konsulttitalossa	100	60	Product Owner 	5500	80000	Peruspalkka, päivystyskorvaus, +0-15% suoritusperusteinen bonus	Kyllä		
10/09/2023 01:47:09	Palkansaaja	Kyllä, laskuttajasta palkansaajaksi	26-30	Mies	10	Datanomi	2								Turku	Tuotetalossa, jonka core-bisnes on softa	100	95	CEO	5000	60000	Omistus kuuluu kompensaatioon, mutta yritys ei vielä ole maksanut osinkoja	Kyllä		
10/09/2023 09:39:27	Palkansaaja	En	36-40		8		3								Tampere	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	80	Lead web developer	6100	0		Kyllä		
10/09/2023 09:59:25	Palkansaaja	En	> 55v	mies	28	YTM	30								Tampere	Julkinen tai kolmas sektori	99	40	backend developer	6000	72000		Kyllä		
10/09/2023 10:20:57	Palkansaaja	Kyllä, laskuttajasta palkansaajaksi	46-50	mies	25	DI									Tampere	Konsulttitalossa	100	50	Fullstack	5500			Kyllä		
10/09/2023 12:34:06	Laskuttaja	En	36-40	mies	15	Diplomi-insinööri	15	4	Arkkitehtuuri, full stack	150	127000	Itse	Suomesta												Kiitos tästä.
10/09/2023 15:42:00	Palkansaaja	En	41-45		10	FM	15								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	90	CTO	6500	100000				
10/09/2023 15:49:27	Palkansaaja	En	36-40	Mies	12	Ylempi korkeakoulututkinto	4								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	0	Software Architect	7000	96000		Kyllä		
10/09/2023 17:44:11	Palkansaaja	En	36-40	Mies	11	DI	7								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	90		7500	98000				
11/09/2023 08:15:19	Palkansaaja	En	26-30	Nainen	5	Ammattkikorkakoulu	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Software developer	4000			Ei		
11/09/2023 08:49:57	Palkansaaja	En	31-35	Mies	8	Lukio	0							Mehiläinen	Turku	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	75		4500	54000	Ei lomarahaa	Ei		
11/09/2023 09:01:52	Palkansaaja	En	36-40	Mies	18	Filosofian maister	5								Jyväskylä	Tuotetalossa, jonka core-bisnes on softa	90	20	Android native developer	5195	55311	Ei mitään	Kyllä		
11/09/2023 09:07:25	Palkansaaja	En	26-30	Mies	2	Kauppatieteiden maisteri	10								Kuopio	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	60	Data Analyst	4000	54000	Kk palkka + tulospalkkio joka on 1,5 * kk palkka. Tulospalkkio maksetaan jos liiketoimintalinjan euromääräinen tulostavoite täyttyy.	Kyllä	Data analytiikka puolen palkkaus on mielestäni Suomessa kilpailukykyinen muihin aloihin verrattuna, mutta kansainvälisesti hieman heikko. 	
11/09/2023 09:22:50	Palkansaaja	En	26-30	Nainen	5	Filosofian tohtori	0								Turku	Julkinen tai kolmas sektori	80	4	Senior researcher/ software developer 	2849	35323	Työnantajalta vuosittainen bonus-kertaerä 	Kyllä		
11/09/2023 09:51:41	Palkansaaja	En	36-40	Mies	5	Ammattiopisto	9							Gofore Oy	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Full stack developer	4700	58000		Kyllä		
11/09/2023 09:56:04	Palkansaaja	En	36-40	Nainen	4	Datanomi	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	20	Frontend Developer	3650	45000		Kyllä		
11/09/2023 09:57:09	Palkansaaja	En	36-40	Mies	16	DI	-9								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	15	Full-stack webbidevaus + operointi (JVM backend, JS front, PostgreSQL, Azuren kube ym. kilkkeet)	6220	77750	Pelkkä kuukausipalkka	Kyllä		
11/09/2023 10:16:35	Palkansaaja	En	31-35	mies	6	it-tradenomi dropout	15							Sanoma	Tampere	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	10	Frontend developer	4750	57000		Ei		
11/09/2023 10:42:07	Laskuttaja	En	46-50	Mies	25	Tietotekniikan DI	5	12	Full stack, devops, arkkitehti	100	150000	Itse, Käytän välitysfirmoja	Suomesta												
11/09/2023 10:43:39	Palkansaaja	En	31-35	nainen	4	ei olennainen	10								Pori	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	5	Full stack software developer / system specialist	3400		44000	Kyllä		
11/09/2023 10:44:10	Laskuttaja	En	31-35	Mies	7.5	Tekniikan ylioppilas	23.5	3.5	Fullstack ohjelmointia, mutta kesästä eteenpäin data engineeringiä	84	123500	Itse, Käytän välitysfirmoja	Suomesta												
11/09/2023 10:55:10	Palkansaaja	En	36-40	Mies	15	Tradenomi	3.5							Netum Group Oyj	Tampere	Konsulttitalossa	100	20	Järjestelmäasiantuntija	3700	44400		Ei		
11/09/2023 11:40:15	Palkansaaja	En	31-35	nainen	8	Maisteri, Computer Science	5.45								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20	Full Stack Software Developer	5800	75000	osakkeita	Ei		
11/09/2023 13:09:36	Palkansaaja	En	26-30	Mies	4	Opiskelija	9								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	80	75	Konsultti	3255			Ei		
11/09/2023 13:33:13	Palkansaaja	En	26-30	Mies	6	Tekniikan ylioppilas	-10								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	20	Software Engineer	6500	81250	Palkan lisäksi osakkeita (startup)	Kokonaiskompensaatio on kilpailukykyinen, palkka ei		
11/09/2023 13:35:43	Palkansaaja	En	26-30	Mies	4		122								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	90	Software Engineer	10000			Kyllä		
11/09/2023 13:36:15	Palkansaaja	En	36-40	Mies	15	Tietojenkäsittelyn tradenomi	26								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	0	Full Stack Developer	5300	70875	Oma toimisto, puhelinetu, netti kotiin	Kyllä		
11/09/2023 13:38:45	Palkansaaja	En	36-40	nainen	13										Jyväskylä	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	50		5300			Kyllä		
11/09/2023 13:48:23	Palkansaaja	En	41-45	Mies	21	FM	6								Jyväskylä	Tuotetalossa, jonka core-bisnes on softa	100	15	Senior Software Developer, backend	5150					
11/09/2023 13:50:51	Palkansaaja	En	31-35	Nainen	5	Kandi	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Fullstack developer	3700	44400		Ei		
11/09/2023 13:56:31	Palkansaaja	En	26-30	Nainen	4	Ammattikoulu / Datanomi - ohjelmistokehitys	3							Siili Solutions	Joensuu	Konsulttitalossa	90	100	Frontend Dev	3075	1500		Ehkä		
11/09/2023 14:04:01	Palkansaaja	En	31-35	Mies	14	Ylioppilas	10								Turku	Tuotetalossa, jonka core-bisnes on softa	110	20	Full Stack + Data Engineer	6000	78000	ihan vaan palkkaa	Kyllä		
11/09/2023 14:17:14	Palkansaaja	En	26-30	Mies	5	Kauppatieteiden maisteri Tietojärjestelmätieteistä	18								Jyväskylä	Tuotetalossa, jonka core-bisnes on softa	100	70	Product owner	4500	59000		Kyllä		
11/09/2023 14:44:13	Palkansaaja	En	41-45	Mies	8	DI	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	40	Toimitusjohtaja	0	0	Nostan palkkaa vasta, kun vasta perustettu yritys on kannattava			
11/09/2023 15:52:18	Palkansaaja	En	41-45	mies	19	DI	0							Aiven Oy	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	60	20	Senior Software Engineer	3700	69995	+optiot	Kyllä		
11/09/2023 16:37:43	Palkansaaja	En	31-35	Mies	6	AMK	67								Amsterdam	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	90	Software engineer, fullstack	9166	110000	Peruspalkka, bonuksiin mahdollisuus	Kyllä	Alankomaissa on merkittävä veroetu expateille	
11/09/2023 16:50:42	Palkansaaja	En	36-40	Mies	1	Tietotekniikan ylioppilas	0							Columbia Road	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	80	95	Full stack developer	2600	31000	Palkka	Kyllä		
11/09/2023 22:38:31	Palkansaaja	En	21-25	Mies	4	Tekniikan kandidaatti, Tietotekniikka, Aalto-Yliopisto	0							Jenkki startup	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	0	Software Engineer, Full-stack	13333	160000		Kyllä		Firman sijainti, koko (tai "tyyppi", esim. startup, bootstrapped, korporaatio, julkinen), ja rahoitus olisi mielestäni kiinnostavia kysyä myös
12/09/2023 07:22:28	Palkansaaja	En	51-55	Mies	25	Ylioppilas	2								Jyväskylä	Tuotetalossa, jonka core-bisnes on softa	100	0	Technology director	6500	1500	Palkka + yrityksen tulokseen perustuva bonus	Ei		
12/09/2023 09:33:12	Palkansaaja	En	31-35	Nainen	15	DI	0								Turku	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	Tiimin vetäjä	4900	65300		Ei		
12/09/2023 10:38:38	Palkansaaja	En	26-30	Mies	8	Tietotekniikan Diplomi-insinööri	13							Reaktor	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	40	Full-stack developer	5350	65000		Kyllä		
12/09/2023 12:29:16	Palkansaaja	En	31-35	Mies	6	Ammattikorkeakoulu	4.5								Pori	Tuotetalossa, jonka core-bisnes on softa	100	10	Software developer	3800			Ei		
12/09/2023 13:11:41	Palkansaaja	En	31-35	jänis	7	DI	4							Netum	Tampere	Konsulttitalossa	100	0	ohjelmistosuunnittelija	5200	65000		Kyllä		
12/09/2023 14:47:45	Palkansaaja	En	31-35		5		1.8							Siili	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	5	Frontend developer	4400			Ei		
12/09/2023 15:18:06	Palkansaaja	En	31-35	Mies	3	Lukio / keskeneräiset opinnot amk	10								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Senior Data Engineer	4650	58125		Kyllä		
12/09/2023 16:39:26	Laskuttaja	En	31-35	Mies	11	Luonnontieteiden kandidaatti (Tietojenkäsittelytiede)	0	5	full stack, arkkitehtuuri, koulutukset	93	160000	Itse	Ulkomailta												
12/09/2023 17:06:50	Palkansaaja	En	31-35	Mies	15	Lukio	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	25		8500	116250		Kyllä		
12/09/2023 18:47:50	Palkansaaja	En	41-45	Mies	20	Filosofian maisteri	4								Tampere	Konsulttitalossa	100	1	DevOps Consultant	4700	58750		Ei		
12/09/2023 18:56:25	Palkansaaja	En	41-45	Mies	10	Ylioppilas	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	90	Development Advisor	5400	64800		Ei		
12/09/2023 19:53:24	Palkansaaja	En	36-40	Mies	17	Ammattiopisto	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	5	Devops konsultti	5700	72000		Saisin muualla enemmän		
12/09/2023 20:14:14	Palkansaaja	En	46-50	mies	25	AMK	0							Polar Squad	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	50	DevOps Consultant	6400	80000		Ei		
12/09/2023 20:22:32	Palkansaaja	En	46-50	Mies	25	Yliopisto-opintoja	13								Tampere	Julkinen tai kolmas sektori	100	80	DevOps / SRE	5900	73000		Kyllä		
12/09/2023 21:47:45	Palkansaaja	En	36-40	Nainen	3	Tradenomi	11.72								Tampere	Konsulttitalossa	100	40	Software Developer	3673		Laajat työsuhde-edut	Kyllä		
12/09/2023 23:46:34	Palkansaaja	En	41-45	mies	20	DI	4								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	25	Engineering team lead	7000	87500		Kyllä		
13/09/2023 00:14:59	Palkansaaja	En	41-45	mies	19	yliopisto	20								Turku	Konsulttitalossa	100	50	unit director	5200	63000		Ei		
13/09/2023 02:59:32	Palkansaaja	En	41-45	M	11	BSc CS	4								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Devops consultant	5100	62000		Kyllä		
13/09/2023 07:57:40	Palkansaaja	En	31-35	Mies	9.5	Tietojenkäsittelyn tradenomi (AMK)	6.5								Mikkeli	Tuotetalossa, jonka core-bisnes on softa	100		Front-end lead developer	3750	45000		Kyllä		
13/09/2023 08:06:20	Palkansaaja	En	36-40	mies	15	tekniikan kandidaatti	9.1							Polar Squad Oy	Tampere	Konsulttitalossa	100	95	DevOps Consultant	6000	75000	osakeohjelma	Kyllä		
13/09/2023 08:43:32	Palkansaaja	En	31-35	Nainen	7	Filosofian maisteri (pääaine matematiikka)	5								Tampere	Konsulttitalossa	100	50		5780	69400				
13/09/2023 08:45:51	Palkansaaja	En	41-45	Mies	17		4								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100		Team Lead	7300			Kyllä		
13/09/2023 09:04:40	Palkansaaja	En	36-40	Mies	16	Ammattikoulu	3							Polar Squad Oy	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20	DevOps Consult	7000	87500		Kyllä		
13/09/2023 09:40:08	Palkansaaja	En	36-40	Mies	9	Tekniikan ylioppilas	2								Tampere	Konsulttitalossa	100	75	DevOps Konsultti	5100	61000		Kyllä		
13/09/2023 09:44:36	Palkansaaja	En	36-40	Mies	12	Yliopisto	5								Ulkomaat	Konsulttitalossa	100	80	Data team lead	7000	110000		Kyllä		
13/09/2023 10:10:02	Palkansaaja	En	36-40	Nainen	15	Tietotekniikan DI	0							Vincit	Tampere	Konsulttitalossa	100	10	Designer & Software Developer (Web, Desktop, Mobile iOS)	5300	68000		Ei		
13/09/2023 10:12:46	Palkansaaja	En	36-40	Mies	13	Tietotekniikan DI	12								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20		6500	82250		Ei		
13/09/2023 10:39:38	Palkansaaja	En	26-30	Mies	2	Kauppatieteiden maisteri	14							Solita	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	50	Software developer	4000	48000	Kuukausipalkka, ei tulospalkkioita tms.	Kyllä		
13/09/2023 11:49:13	Palkansaaja	En	31-35	M	10	Ammattikorkeakoulu	0							Mavericks: a Witted company	Turku	Konsulttitalossa	100	0	Software developer	7100	85000	Noin 51% laskutuksesta bruttopalkkaa.	Kyllä		
13/09/2023 13:41:42	Palkansaaja	En	31-35	mies	6	Tietotekniikan insinööri (AMK)	1							Vincit	Turku	Konsulttitalossa	100	60	Fullstack developer	4100	55000	Palkka + solun laskutusasteeseen perustuva bonus	Kyllä		
13/09/2023 13:45:21	Palkansaaja	En	31-35	mies	13		3								Tampere	Konsulttitalossa	100	95	Technical Architect	5700	70000		Kyllä		
13/09/2023 14:14:31	Palkansaaja	En	31-35	Mies	7	Diplomi-insinööri	0								Tampere	Konsulttitalossa	100	80	DevOps Consultant	4500	55000		Kyllä		
13/09/2023 14:30:27	Palkansaaja	En	36-40	Mies	5	Ammattikoulu	11							Koud Oy	Tampere	Konsulttitalossa	100	66	Unity developer	4200	52500		Kyllä		
13/09/2023 14:47:03	Laskuttaja	En	41-45	Mies	10	Tekniikan tohtori	7	3	Data engineer, data scientist	125	200000	Itse	Ulkomailta												
13/09/2023 15:31:58	Palkansaaja	En	31-35	Mies	10	DI	5								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	5	Frontend developer	5800	71000		Kyllä		
13/09/2023 16:00:35	Laskuttaja	En	31-35		10	AMK	0	3	Frontend	85	160000	Käytän välitysfirmoja	Ulkomailta												
13/09/2023 20:22:37	Palkansaaja	En	41-45	mies	20	DI TKK Tietotekniikka	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	10	Senior Consultant	6462	2000		Kyllä		
14/09/2023 08:39:30	Palkansaaja	En	26-30	Mies	7	Melkein maisteri	4								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	75	Full stack engineer	5600	83000	Työsopimuksen yhteydessä saatu RSU osakebonus, saanti 3kk välein	Korkeampaa palkkaa voisi saada helpostikin, mutta kokonaiskompensaatiota ei		
14/09/2023 08:39:56	Palkansaaja	En	41-45	Mies	20	FK	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	33	Full-stack developer	5730	71600		Kyllä		
14/09/2023 08:47:31	Palkansaaja		41-45	Mies	15	Diplomi-insinööri 	4								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	75	Staff engineer	7170	100000	Osakkeita	Kyllä		
14/09/2023 09:08:10	Palkansaaja	En	36-40	Mies	15	MSc	3								Tampere	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	60	Lead Application Developer	6000	75000		Kyllä		
14/09/2023 11:50:57	Palkansaaja	En	26-30	Nainen	3	-	23								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	DevOps	4500	54000		Kyllä		
14/09/2023 13:30:25	Palkansaaja	En	26-30	Mies	6	AMK	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	0	Frontend developer	4300	55000		Ei		
14/09/2023 14:15:38	Palkansaaja	En	46-50	Mies	25	DI	0								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	90		5300	66000		Ei		
14/09/2023 14:16:40	Palkansaaja	En	26-30	Mies	5	Tieto- ja viestintätekniikan insinööri	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	5	Frontend developer	4500	54000		Kyllä		
14/09/2023 14:44:03	Palkansaaja	En	36-40	nainen	3	AMK	5								Oulu	Konsulttitalossa	100	10	fullstack web developer	3950	48000		Kyllä	Osa alan kokemuksesta koulutuspuolelta, ei projektityöstä	
14/09/2023 14:49:08	Palkansaaja	En	26-30	mies	8	tietotekniikan DI	5								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	50	Fullstack-developer	5700	70000		Kyllä		
14/09/2023 15:06:07	Palkansaaja	En	31-35	Mies	5	Tietotekniikan insinööri	2								Oulu	Konsulttitalossa	100	5	Fullstack Developer	6800	75000		Kyllä		
14/09/2023 15:10:37	Palkansaaja	En	26-30	Mies	3.5	Insinööri (OAMK)	19								Oulu	Konsulttitalossa	100	40	Ohjelmisto kehittäjä ja ohjelmoinin kouluttaja	3250	40000		Kyllä		
14/09/2023 15:46:03	Laskuttaja	En	36-40	Mies	17	Datanomi	-20	2	Firmojen johtaminen (erityisesti startupin johtaminen)	150	30000	Itse	Suomesta												
14/09/2023 16:16:14	Palkansaaja	En	31-35	Mies	6	Diplomi-insinööri	0								Tampere	Konsulttitalossa	100	2.5	Fullstack Developer	6000	79000	Laskutukseen pohjautuva provisio 4000 e/kk takuupalkalla.	Kyllä		
14/09/2023 16:20:54	Palkansaaja	En	36-40		10	Diplomi-insinööri	11								Tampere	Konsulttitalossa	100	50	Software architect	4850	58200		Ei		
14/09/2023 16:50:11	Palkansaaja	En	46-50	Mies	20	Ammattikoulu	4.4								Tampere	Konsulttitalossa	100	0	Senior software developer	5684	71050		Kyllä		
14/09/2023 20:12:16	Palkansaaja	En	41-45	Mies	3.5	Tietojenkäsittelytieteiden kandidaatti	3								Turku	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	0	Software Specialist	4300	52000		Ihan ok, ottaen huomioon kokemuksen ja aiemman palkan eri firmassa		
