Timestamp	Oletko palkansaaja vai laskuttaja?	Oletko siirtynyt palkansaajasta laskuttajaksi tai päinvastoin 1.10.2023 jälkeen?	Ikä	Sukupuoli	Työkokemus alalta (vuosina)	Koulutustaustasi	Tulojen muutos viime vuodesta (%)	Montako vuotta olet tehnyt laskuttavaa työtä alalla?	Mitä palveluja tarjoat?	Tuntilaskutus (ALV 0%, euroina)	Vuosilaskutus (ALV 0%, euroina)	Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?	Mistä asiakkaat ovat?	Työpaikka	Missä kaupungissa työpaikkasi pääasiallinen toimisto sijaitsee?	Millaisessa yrityksessä työskentelet?	Työaika	Kuinka suuren osan ajasta teet lähityönä toimistolla?	Rooli / titteli	Kuukausipalkka (brutto, euroina)	Vuositulot (sis. bonukset, osingot yms, euroina)	Vapaa kuvaus kokonaiskompensaatiomallista	Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?	Vapaa sana	Palautetta kyselystä ja ideoita ensi vuoden kyselyyn
11/10/2024 12:55:43	Laskuttaja	En	31-35	Mies	11	Korkeakoulu	5	1.5	Softadevausta, erityisesti frontend 	95	140000	Itse	Suomesta, Ulkomailta												
11/10/2024 12:56:20	Palkansaaja	En	36-40	nainen	6										PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	Software developer	5500			Kyllä		
11/10/2024 12:56:54	Palkansaaja	En	36-40	Mies	13	Insinööri (AMK)	2.2								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	0	Senior Software Developer	5700	74000	Osakkeita voi ostaa. Bonus kerran vuodessa.	Kyllä		
11/10/2024 12:57:23	Palkansaaja	En	41-45	mies	17	tekn. kand., tietotekniikka	5								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	40	data architect	6520	81500		Kyllä		
11/10/2024 12:58:15	Palkansaaja	En	26-30	Mies	5	Diplomi-insinööri	5								Tampere	Konsulttitalossa	80	30	Software developer	4200			Ei		
11/10/2024 12:58:50	Palkansaaja	En	31-35	nainen	8	FM	0							Solita	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	86	20	Software designer	5050		Vain kuukausipalkka	Kyllä		
11/10/2024 12:59:02	Palkansaaja	En	26-30	mies	7	Ohjelmistotekniikan DI	0								Turku	Tuotetalossa, jonka core-bisnes on softa	100	0	Lead Developer	3150	40000	Omistusosuus kasvavasta SaaS tuotteesta	Ei		
11/10/2024 12:59:17	Palkansaaja	En	21-25	Mies	1	AMK	0								Lahti	Tuotetalossa, jonka core-bisnes on softa	100	30	Full Stack dev	3000			Ei		
11/10/2024 13:00:36	Laskuttaja	En	36-40	mies	13	diplomi-insinööri	0	2	full stack, arkkitehtuuri, mobiili, ai	100	90000	Itse	Suomesta												oman softan myynti tms. ei tartu kyselyyn
11/10/2024 13:01:09	Palkansaaja	En	36-40	mies	8	Alempi korkeakoulututkinto	4.3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	80	20	Full stack software developer consultant	5690	68280		Kyllä		
11/10/2024 13:01:25	Palkansaaja	En	31-35	mies	9	diplomi-insinööri	5								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	5	senior frontend developer	6000	72000	optioita on kun startup kyseessä	Kyllä		
11/10/2024 13:02:19	Laskuttaja	En	36-40	Mies	12	Tradenomi	10	12	WordPress-devaus	115	170000	Itse	Suomesta											Toimin yksinyrittäjänä Arcode Oy yrityksessä.	
11/10/2024 13:03:10	Palkansaaja	En	41-45	Mies	20	FT	2.5								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	60	CTO	10250		Optiojärjestelmä, laskennallinen hyöty n. 200 000 euroa vuodessa.	Kyllä		
11/10/2024 13:03:30	Palkansaaja	En	41-45	Mies	25	Filosofian maisteri (Tietojenkäsittelytiede)	15							Saksalainen pörssiyhtiö	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	20	Team lead / Software Engineer	12500	180000	Palkan lisänä bonus ja RSU-osakkeet	Kyllä		Viime vuoden kyselyn tuloksissa oli outlier-datapisteitä, koska jotkut olivat vastanneet tuhansina euroina kohtiin joissa kysyttiin euroja. esim lukuna oli 150 kun olisi pitänyt olla 150000. Heitto suuruusluokassa onniin iso, että nämä yksittäiset osumat voisi yrittää poimia tämän vuoden datasta ja joko jättää huomiotta tai kertoa tuhannella.
11/10/2024 13:03:58	Palkansaaja	En	26-30	Mies	2	Luonnontieteiden kandidaatti (tietojenkäsittelytiede)	22								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	Infrastructure Engineer	4300	51600		Ei		
11/10/2024 13:04:24	Palkansaaja	En	46-50	Mies	29	AMK + YAMK	20								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	90	Johtaja	10000	133000	osakeohjelma, lounasetu	Kyllä		
11/10/2024 13:04:53	Palkansaaja	En	21-25	Nainen	6	Ammattikoulu	8								Turku	Konsulttitalossa	100	1	Backend Developer	3400	46000		Ei		
11/10/2024 13:06:03	Palkansaaja	En	36-40	Mies	11	Tietoliikenne ammattitutkinto, FM TKT	2							Etteplan		Konsulttitalossa	100	0	Software developer	4980	68000		Ei		
11/10/2024 13:08:22	Palkansaaja	En	26-30		11	Datanomi	1.3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	75		5500			Ei		
11/10/2024 13:08:36	Palkansaaja	En	36-40	Mies	12	Insinööri (AMK)	1							Solita	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20	Senior Software Designer	6000	75000		Kyllä		
11/10/2024 13:09:37	Palkansaaja	En	36-40	Mies	15	DI	1								Tampere	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	Senior fullstack developer	5320	66000		Ei		
11/10/2024 13:10:24	Palkansaaja	En	31-35	Mies	2	Luonnontieteen kandidaatti	8								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	60	Fullstack developer	3450			Ei		
11/10/2024 13:10:46	Palkansaaja	En	41-45	mies	20	Insinööri (amk)	2								Turku	Konsulttitalossa	100	95	Senior industry consultant/developer, MES/PLM systems	5350	68000	perus kiinteä kk-palkka, firman bonus (ei maksettu viime vuosina koska firma ei päässyt tavoitteisiinsa), tänä vuonna 5v bonus	Ei		
11/10/2024 13:11:14	Palkansaaja	En	26-30	Mies	6	Tietojenkäsittelyn tradenomi	0								Tampere	Konsulttitalossa	100	99	Full Stack Developer	3500	4200		Ei		
11/10/2024 13:11:25	Palkansaaja	En	31-35	mies	10	Tietotekniikan diplomi-insinööri	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	50	Senior Full-Stack Software Engineer	6700	80000	Listaamattoman yrityksen optioita ~15k vuodessa	Kyllä		
11/10/2024 13:11:54	Palkansaaja	En	21-25	Mies	2	Tekniikan kandidaatti, Tietotekniikka 	40								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	40	50	Full-stack Software Developer 	1560	28000	+osakkeita	Kyllä	Teen töitä opiskeluiden ohella, joten kyselyssä oli hankala erotella lukukauden aikainen osa-aikatyö ja kesän aikainen täysipäiväinen työ, etenkin vuosiansioissa	
11/10/2024 13:11:59	Palkansaaja	En	31-35	mies	11	Tietotekniikan diplomi-insinööri	-14								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Full-stack software developer	6900	80000	pohjapalkka 3k, jos palkka jäisi muuten sen alle, muuten provisio 45 % laskutuksesta, plus bonukset kerran vuosineljänneksessä	Kyllä		
11/10/2024 13:12:31	Palkansaaja	En	26-30	Mies	5	Tietotekniikan di	1							Reaktor	Turku	Konsulttitalossa	100	60	Full stack	4726	60000	Osakkeet, vuosibonus	Kyllä		
11/10/2024 13:13:04	Palkansaaja	En	36-40	Mies	12	Ylioppilas	2								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	30	Senior Software Developer	7100	91875		Kyllä		
11/10/2024 13:14:36	Palkansaaja	En	26-30	Mies	3	AMK	5							Solita	Tampere	Konsulttitalossa	100	10	Cloud Engineer	3900	46800		Kyllä		
11/10/2024 13:16:29	Palkansaaja	En	41-45	Mies	15	Tekn. YO	3								Tampere	Konsulttitalossa	100	20	Senior Software Architect	5300	0		Kyllä		
11/10/2024 13:17:24	Palkansaaja	En	26-30	Mies	8	Alempi korkeakoulututkinto	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	99	Fullstack developer	5150	64375		Kyllä		
11/10/2024 13:20:02	Laskuttaja	En	46-50	Mies	23	DI	0	9	Fullstack-kehitystä, arkkitehtuuria, konsultointia	85	24000	Käytän välitysfirmoja	Suomesta											Laskuttettavan työn lisäksi nostan palkkaa oman tuotteen firmasta.	
11/10/2024 13:20:14	Palkansaaja	En	41-45	Mies	15	Ylioppilas / Datanomi	10							Resistomap	PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	60	Full-stack developer	5800	78000		Kyllä		
11/10/2024 13:20:48	Palkansaaja	En	36-40	Mies	10	Insinööri (AMK)	0								Oulu	Konsulttitalossa	100	10	Senior Frontend developer	7250	92000	osinkoja tulee 10% tuloksesta mikä on n. 2000-3000 vuosittain	Kyllä		
11/10/2024 13:21:41	Palkansaaja	En	46-50	Mies	20	Ylioppilas	5								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	40	Team lead	6850	100000	Bonusprosentti EBITDA ja muutamalla muulla mittarilla	Kyllä		
11/10/2024 13:21:41	Laskuttaja	En	46-50	Mies	20	PhD	0	3	Data science, data engineering, sw development	120	240000	Itse	Ulkomailta												
11/10/2024 13:22:19	Palkansaaja	En	36-40	Mies	15	Tietotekniikan Insinööri	1							Reaktor	Turku	Konsulttitalossa	100	90	Senior software developer	5670	75000		Kyllä		
11/10/2024 13:24:02	Palkansaaja	En	46-50	Mies	19	KTM	5								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	50	Lead developer	7100	101000		Kyllä		
11/10/2024 13:25:00	Laskuttaja	En	31-35	mies	10	yliopisto	-5	2	data	95	155000	Itse, Käytän välitysfirmoja	Suomesta												
11/10/2024 13:26:33	Palkansaaja	En	31-35	mies	7	Ohjelmistotekniikan insinööri	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	80	Android native developer	5100	200		Kyllä		
11/10/2024 13:28:05	Palkansaaja	En	26-30	Mies	3	Lukio	6								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	80	Software Development Consultant	4360	54500		Ei		
11/10/2024 13:28:24	Laskuttaja	En	41-45	mies	20	filosofian maisteri, tietojenkäsittelytiede	0		softadevausta	79		Käytän välitysfirmoja	Suomesta												
11/10/2024 13:28:27	Laskuttaja	En	41-45	Mies	18	DI	0	2	backend, frontend, full stack, mobiili	76	112500	Käytän välitysfirmoja	Suomesta												
11/10/2024 13:30:16	Palkansaaja	En	26-30	Mies	6	Kauppatieteiden maisteri	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	80	Fullstack developer (React, Nodejs, Python)	5870	72000		Kyllä		
11/10/2024 13:30:57	Palkansaaja	En	41-45	Mies	17	FM (fysiikka)	10							Avanade Finland	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	80	1	Senior full-stack consultant	4400	60000		Kyllä		
11/10/2024 13:31:29	Palkansaaja	En	36-40	mies	20	IT bachelor	0								Sipoo	Tuotetalossa, jonka core-bisnes on softa	100	0	Kehitysjohtaja	3600	43200		Ei		
11/10/2024 13:32:13	Palkansaaja	En	31-35	mies	12		0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	40	Senior Fullstack developer	5700			Kyllä ja ei		
11/10/2024 13:33:39	Palkansaaja	En	41-45	Mies	17	Diplomi-insinööri (ohjelmistotiede)	1							Solita	Tampere	Konsulttitalossa	100	10	Full stack software developer (browser, backend, database, infrastructure, architecture)	5392	80000	palkka + työajasta erillinen varallaolo	Kyllä		
11/10/2024 13:37:54	Palkansaaja	En	26-30	Mies	4	Teknisten tieteiden maisteri	6								Tampere	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	Full-stack software developer	3950	49700		Ei		
11/10/2024 13:38:03	Palkansaaja	En	26-30	Mies	5	Tietotekniikan kandidaatti	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	0	Software developer	4410	51000		Ei	Tuntipalkka/kuukausipalkka. Vaaditut tunnit paperilla on vieläkin 0h viikossa mutta olen kuitenkin vakiotyöntekijä ollut 5v ja teen 37.5h viikkoon	
11/10/2024 13:39:07	Palkansaaja	En	46-50	Mies	27	TKT yo	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	95	Principal Software Engineer	8764	109550		Kyllä		
11/10/2024 13:40:29	Palkansaaja	En	36-40	Mies	12	DI Tuotantotalous	0							Startup	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	90	CTO	6000	75000	24% omistus firmasta			
11/10/2024 13:40:31	Palkansaaja	En	46-50	Mies	24	Ylioppilas	4								Turku	Konsulttitalossa	100	20	Full stack developer	6500	82000	Osakkeet, vuosittainen bonus	Kyllä		
11/10/2024 13:41:26	Palkansaaja	En	46-50		25	Luonnontieteen kandidaatti, Tietojenkäsittelytiede	12								Kuopio	Tuotetalossa, jonka core-bisnes on softa	100	5	Product owner	6000	81000	Peruspalkka, pienet bonukset	Kyllä		
11/10/2024 13:42:41	Palkansaaja	En	46-50	mies	28	DI, ohjelmistotekniikka	0								Tampere	Konsulttitalossa	100	85	Enterprise Architect	5500	73000	bonuksia, osakkeita	Kyllä		
11/10/2024 13:54:17	Palkansaaja	En	36-40	mies	14	tietotekniikan insinööri (amk)	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	20	senior software developer	6600	85000		Kyllä		
11/10/2024 13:57:23	Palkansaaja	En	31-35	Nainen	8	Ylinkorkeakoulututkinto	25									Tuotetalossa, jonka core-bisnes on softa	100	10	Product manager	5800	70000	Palkka+Optioita	Kyllä		
11/10/2024 13:57:57	Palkansaaja	En	46-50	Mies	23	Insinööri (AMK)	-3								Jyväskylä	Konsulttitalossa	100	90	Tekninen projektipäällikkö	5400	76000	Bonus-osa perustuen yrityksen kannattavuuteen & kasvuun	Ei		
11/10/2024 13:58:17	Laskuttaja	Kyllä, palkansaajasta laskuttajaksi	31-35	Mies	10	DI	30	0	Devops/sre		144000	Itse	Ulkomailta												
11/10/2024 14:00:41	Palkansaaja	En	46-50	Nainen	15	DI, VTK	21								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	50	Scrum Master	6300	74000		Kyllä		
11/10/2024 14:04:24	Palkansaaja	En	36-40	Mies	17	insinööri (yamk)	0							Mavericks	Turku	Konsulttitalossa	100	0	Fullstack web developer	8000	103000	provisio	Kyllä		
11/10/2024 14:05:52	Palkansaaja	En	36-40	Mies	3	Ammattikorkeakoulu	10								PK-Seutu (Helsinki, Espoo, Vantaa)	Julkinen tai kolmas sektori	100	70	Clojure Full-Stack Developer	3100	55000		Kyllä		
11/10/2024 14:08:25	Palkansaaja	En	31-35	nainen	3	lähihoitaja, muusikko, musiikkipeadogia, viestintä ja tietotekniikan perustutkinnon osatutkinto	2								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	5	Fullstack developer (java, kotlin, sprinboot, angular)	4220	50000		Kyllä		
11/10/2024 14:11:00	Palkansaaja	En	31-35	Mies	11	Ammattikoulu	1							Reaktor	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	100	Full stack developer	6060	90200	Kiinteä kuukausipalkka ja säännöllinen mahdollisuus ostaa osakkeita	Kyllä		
11/10/2024 14:17:06	Palkansaaja	En	41-45	Mies	13	Yliopisto	4								Ulkomailla	Konsulttitalossa	100	80	Team Lead Data & Analytics	7000	100000		Kyllä		
11/10/2024 14:17:37	Palkansaaja	En	46-50	Nainen	5	Ammattikoulu	15								Lahti	Tuotetalossa, jonka core-bisnes on softa	100	5	Frontend developer	11500	120000		Kyllä		
11/10/2024 14:17:53	Palkansaaja	En	36-40	Mies	5	Insinööri AMK	7								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	33	Backend developer	4400	55800		Erittäin vaikea sanoa!		
11/10/2024 14:21:11	Palkansaaja	En	36-40	Mies	12	Filosofian maisteri (tietojenkäsittelytiede)	4								Tampere	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	Lead platform engineer	7500	95000		Kyllä		
11/10/2024 14:22:04	Palkansaaja	En	41-45	Mies	18	Ohjelmistotekniikan DI	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	50	Principal Consultant	7579	100000	Palkka, max 15% vuosipalkasta kannustinpalkkio päälle. Yleensä luokkaa 5-8%	Kyllä		
11/10/2024 14:24:10	Palkansaaja	En	31-35	Nainen	3	Filosofian maisteri, pääaineena tietotekniikka	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	0	fullstack developer	3100	38750		Kyllä		
11/10/2024 14:26:14	Palkansaaja	En	31-35	mies	20	Ylioppilas	0							Reaktor	Turku	Konsulttitalossa	100	100	Fullstack developer	6207	4000		Kyllä		
11/10/2024 14:28:28	Palkansaaja	En	26-30	Nainen	6	AMK	4								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	20	Frontend developer	7300	98000	Bonuksia	Kyllä		
11/10/2024 14:29:29	Palkansaaja	En	41-45	Mies	17	Ylioppilas	0								Jyväskylä	Tuotetalossa, jonka core-bisnes on softa	80	60	Full Stack web developer	4600	55300	Rahapalkka+Ravintoetu+Matkapuhelinetu	Ei		Jos vaikka sattuisi tulemaan lomautuksia ensi vuonna, miten näihin kysymyksiin voisi vastata realistisen käsityksen antamiseksi?
11/10/2024 14:33:55	Laskuttaja	Kyllä, palkansaajasta laskuttajaksi	36-40	mies	15	Tietoliikenne insinoori	0	1	devops		150000	Itse	Ulkomailta												
11/10/2024 14:34:50	Palkansaaja	En	26-30	Mies	5	Tradenomi (Tietojenkäsittely)	12								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	20	Fullstack Developer	4750	59000		Kyllä		
11/10/2024 14:35:04	Palkansaaja	En	31-35	Nainen	6	Itseoppinut	10								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	75	5	Senior Software Engineer	12000	160000	Bonarit vuosituloksesta	Kyllä		
11/10/2024 14:42:58	Palkansaaja	En	36-40	mies	10	tohtori, luonnontieteellinen ala (ei tietojenkäsittelytiede)	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	80	40	Data Scientist	4756	64000	Kuukausipalkka + firman tulokseen ja hiukan hlökoht tavoitteisiin pohjautuva bonus, joka maksimissaan noin 10 % vuosipalkasta	Kyllä		
11/10/2024 14:44:40	Palkansaaja	En	31-35	Mies	6	AMK + Yliopisto	12							CGI	Asun Porissa, toimisto Helsingissä, sijainnilla ei vaikutusta palkkaan	Konsulttitalossa	100	5	Senior Cybersecurity Consultant	5300	65826	Firma pistää 3,5% palkan päälle osakkeina	Palkkakehitystä voisi vauhdittaa firman vaihdolla noin 6~7000€/kk nurkalle. Nykyinen 5300€		
11/10/2024 14:45:49	Laskuttaja	En	36-40	Mies	11	Diplomi-insinööri	15	4	backend, devops		155000	Käytän välitysfirmoja	Suomesta												
11/10/2024 14:46:14	Palkansaaja	En	31-35	Mies	8	Ohjelmistotekniikan DI	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	5	Fullstack developer	6400			Kyllä		
11/10/2024 14:48:53	Laskuttaja	En	36-40	Mies	7	Ylempi korkeakoulu	-5	3	Softadevaus, arkkitehtuuri	100	130000	Itse, Käytän välitysfirmoja	Suomesta												
11/10/2024 14:50:34	Palkansaaja	En	31-35	Mies	8	FM / Matematiikka	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	60	Full stack developer	5245.69	65600		Ei		
11/10/2024 14:58:37	Palkansaaja	En	31-35	Mies	11	Insinööri	8								Turku	Konsulttitalossa	100	10	Frontend Developer	5007	63600		Kyllä		
11/10/2024 15:00:16	Palkansaaja	En	41-45	mies	5	liiketalouden tradenomi	5								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	5	Software Engineer	4795	60000	optioita	riippuu täysin optioista, suoraa palkkaa varmasti voisi saada helposti enemmän		
11/10/2024 15:01:16	Palkansaaja	En	46-50	Mies	25	Tietojenkäsittelytiede dropout	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	0	CTO	6500		O			AI:sta olisi hyvä kysellä jotain
11/10/2024 15:06:09	Palkansaaja	En	36-40	Mies	12	Insinööri (YAMK)	10							Vincit	Turku	Konsulttitalossa	100	40	Senior software engineer	5200	65000	Pieni tulosbonus palkan päälle, n. 100-200e/kk	Ei		
11/10/2024 15:11:37	Palkansaaja	En	36-40	mies	8	amk	2								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20	Software developer	5700	73000		Ei		
11/10/2024 15:20:25	Palkansaaja	En	41-45	mies	18	luonnontieteiden kandidaatti	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100		Lead consultant	8000	110000	pohjapalkka + laskutusbonus + osingot	Kyllä		
11/10/2024 15:23:56	Palkansaaja	En	31-35	Mies	13	Maisteri (tietojenkäsittelytiede)									Turku	Konsulttitalossa	100	0	Senior Software Developer	5200	62400		Ei		
11/10/2024 15:24:13	Palkansaaja	En	51-55	Mies	25	FM, computer science	1								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	100	Full stack web developer, architect	7000	90000		Ei		
11/10/2024 15:28:21	Palkansaaja	En	31-35	Nainen	7	Tradenomi	22								Turku	Konsulttitalossa	100	50	Software Developer	4900	64000		Kyllä		
11/10/2024 15:41:59	Palkansaaja	En	41-45	Mies	15	Ylioppilas	15								Oulu	Konsulttitalossa	100	0	Senior Developer	4800			Kyllä		
11/10/2024 15:43:28	Palkansaaja	En	46-50		20										Tampere	Konsulttitalossa	100	5		5500			Ei		
11/10/2024 15:46:40	Palkansaaja	En	26-30	Mies	5	Tekniikan ylioppilas	3							ATR Soft	Turku	Konsulttitalossa	100	60	Software engineer	3200	40000		Ei		
11/10/2024 15:48:06	Laskuttaja	En	26-30	Mies	6	Tietojenkäsittelytiede, kandi	0	3	Full stack web devaus	83	135000	Käytän välitysfirmoja	Suomesta												
11/10/2024 15:48:22	Palkansaaja	En	31-35		6	IT-Tradenomi	6							Visma	Pori	Tuotetalossa, jonka core-bisnes on softa	100	40	Security Engineer	3700	49950		Ei		
11/10/2024 16:03:33	Palkansaaja	En	46-50	Mies	23	Insinööri AMK (tietoliikenne)	+5								Turku	Konsulttitalossa	100	10	Lead software develop (backend, .NET)	5400	66000		Ei		
11/10/2024 16:09:55	Palkansaaja	En	21-25	Mies	2	Lukio	0								Naantali	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	100	Fullstack developer	4000			Kyllä		
11/10/2024 16:11:20	Laskuttaja	En	36-40	Mies	8	Tietojenkäsittelytieteen Ylioppilas	5	3	Softadevausta (backend, frontend, full stack, mobiili)	75	30000	Itse	Suomesta												
11/10/2024 16:14:35	Palkansaaja	En	36-40	mies	6	Insinööri (AMK), tieto- ja viestintätekniikka	1								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	Full stack developer	4945	65000		Kyllä		
11/10/2024 16:15:11	Palkansaaja	En	41-45	Mies	18	DI, tietotekniikka	19								Turku	Tuotetalossa, jonka core-bisnes on softa	100	0	CTO	4875	61400				
11/10/2024 16:16:39	Palkansaaja	En	31-35	nainen/muu	3	Filosofian maisteri (englannin kieli), testiautomaatiokoulutus	1							EG A/S	Jyväskylä	Tuotetalossa, jonka core-bisnes on softa	90	40	QA Tester (manuaali- ja automaatiotestaus, laadunvarmistus)	3008	39750	Lomaraha +5%, matkapuhelin 20e/kk, pyöräetu +100e/kk, virike-etu 400e/v	palkka on matalampi kuin tehtävistä kuuluisi, mutta edut tasapainottavat		
11/10/2024 16:19:26	Laskuttaja	En	31-35		8	Yliopisto, maisteri	5	3	Full stack	68.5	107000	Käytän välitysfirmoja	Suomesta												
11/10/2024 16:21:07	Laskuttaja	En	41-45	Mies	15	Insinööri (AMK)	0	2	Full stack, arkkitehtuuri	110	155000	Itse	Suomesta												
11/10/2024 16:27:47	Palkansaaja	En	41-45	mies	18	Alempi AMK tutkinto	9.6							AtoZ Oy	Tampere	Konsulttitalossa	100	100	Senior Test Automation Consultant	5884	65000		Kyllä		
11/10/2024 16:41:02	Palkansaaja	En	41-45	Mies	4	Tieto- ja viestintätekniikka (AMK)	4								Oulu	Konsulttitalossa	100	1	Software Engineer	4650	0		Kyllä	YT riski läsnä kokoajan ja parhaillaankin meneillään	
11/10/2024 16:42:02	Palkansaaja	En	36-40	Mies	6	Enimmäkseen itseoppinut alanvaihtaja. Opiskelin IT-tradenomiksi reilun vuoden verran ennen kuin sain töitä	0								Barcelona	Konsulttitalossa	100	0	Full-stack developer	3640	43680		Kyllä		
11/10/2024 17:14:02	Palkansaaja	En	31-35	Mies	8	Diplomi-insinööri	2							Polar Squad	Tampere	Konsulttitalossa	100	90	DevOps-konsultti	5100	52200		Kyllä		
11/10/2024 17:15:24	Palkansaaja	En	31-35	Mies	15	Ylioppilas, yliopisto dropout	10								Turku	Tuotetalossa, jonka core-bisnes on softa	100	20	Full-stack Developer	6500	84500		Kyllä		
11/10/2024 17:26:22	Palkansaaja	En	51-55	Mies	31	Opistoinsinööri	0								New York, NY, USA	Konsulttitalossa	107	60	Johtava konsultti	13300	166000	Palkka + osingot osakesijoituksista työntantajalle	Ei	Laitoin tahallani teille tällaisen anomalian, jotta kavereille tulee mahdollisuus unelmoida. Asumiskustannukset New Yorkissa on aika kovat (kuukausivuokra n. $4000 kaksiosta), ja käteen jäävä osuus ei ole merkittävästi paljon suurempi kuin mitä se olisi Suomessa vastaavista töistä.	
11/10/2024 17:28:32	Palkansaaja	En	36-40		15	Ammattikorkeakoulu 	2								Vaasa	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	90	System Architect 	6458	80725		Kyllä		
11/10/2024 17:45:57	Palkansaaja	En	31-35		5	Sosiaalitieteiden Maisteri	6								Ulkomaat	Konsulttitalossa		80	Analytics Engineer	7800	95000		Kyllä		
