Timestamp,Palkansaaja vai laskuttaja,Oletko siirtynyt palkansaajasta laskuttajaksi tai päinvastoin 1.10.2023 jälkeen?,Ikä,Sukupuoli,Työkokemus alalta (vuosina),Koulutustaustasi,Tulojen muutos viime vuodesta (%),Montako vuotta olet tehnyt laskuttavaa työtä alalla?,Palvelut,"Tuntilaskutus (ALV 0%, euroina)","Vuosilaskutus (ALV 0%, euroina)",Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?,Mistä asiakkaat ovat?,Työpaikka,Kaupunki,Millaisessa yrityksessä työskentelet?,Työaika,Kuinka suuren osan ajasta teet lähityönä toimistolla?,Rooli,Kuukausipalkka,Vuositulot,Vapaa kuvaus kokonaiskompensaatiomallista,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen? (muut vastaukset),Vapaa sana,Palaute,Vastauskieli,Vastaustunniste,Rooli (normalisoitu),Kk-tulot (laskennallinen),"Kk-tulot (laskennallinen, normalisoitu)"
2024-10-15 11:11:16.465,Palkansaaja,Ei,,,,,3.0,,,,,,,Wonna,PK-seutu,Konsulttitalossa,1.0,0.7,Lead Fullstack Developer,6200.0,80500.0,Palkka + bonus joka lasketaan laskutettujen tuntien suhteessa firman tuloksen tietyn raja-arvon ylimenevästä osasta + osingot.,Kyllä,,,,fi,49ae241c9906b15f,Lead Fullstack Developer,6708.333333333333,6708.333333333333
2024-10-15 11:54:42.615,Laskuttaja,Ei,41-45,mies,15.0,amk,,2.0,Devops,75.0,,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,23a29ab7bc77206a,,,
2024-10-15 12:51:53.855,Palkansaaja,Ei,31-35,,12.0,DI,2.5,,,,,,,,Tampere,Konsulttitalossa,1.0,0.9,,5905.0,73235.0,,Kyllä,,,,fi,0c4e90e0c320cc59,,6102.916666666667,6102.916666666667
2024-10-15 14:01:31.779,Palkansaaja,Ei,41-45,mies,20.0,Ylioppilas,2.0,,,,,,,,Turku,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.33,Tuotekehitystiimien vetäjä,7500.0,,,Ei,,,,fi,89bb75270b15fa58,Tuotekehitystiimien vetäjä,,
2024-10-15 14:55:03.332,Laskuttaja,Ei,31-35,mies,9.0,Diplomi-insinööri,7.78,3.0,Power BI Konsultointi,97.0,160000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,Muu,,,,fi,787aee54ad532a59,,,
2024-10-15 15:35:38.073,Palkansaaja,Ei,26-30,nainen,5.0,Amattikorkeakoulu,12.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.4,Frontend developer,4500.0,,,Kyllä,,,,fi,b6a9d48ce62a7dfc,Frontend developer,,
2024-10-15 15:39:47.774,Palkansaaja,Ei,41-45,muu,18.0,DI,3.0,,,,,,,RELEX,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",0.9,0.0,Senior Engineering Manager,5910.0,71200.0,,Kyllä,,,,fi,7542eade9b0c80b6,Senior Engineering Manager,5933.333333333333,6592.592592592592
2024-10-15 15:47:41.879,Palkansaaja,Ei,26-30,mies,5.0,tietojenkäsittelytieteen kandidaatti,8.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,Senior full stack developer,5700.0,73000.0,,Kyllä,,,,fi,2ca9af6249667e7f,Senior full stack developer,6083.333333333333,6083.333333333333
2024-10-15 15:58:09.762,Palkansaaja,Ei,41-45,nainen,10.0,FM,2.0,,,,,,,,PK-seutu,Julkinen tai kolmas sektori,1.0,0.2,Sysadmin,4400.0,55000.0,,Muu,"ihan ok, julkisen puolen pitkät lomat komprnsoi",,,fi,8e2f8c4d83f6b2e5,Sysadmin,4583.333333333333,4583.333333333333
2024-10-15 16:12:45.099,Palkansaaja,Ei,36-40,mies,5.0,Tietojenkäsittelytieteen Kandidaatti,1.3,,,,,,,Relex Solutions,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,Software Developer,4350.0,53000.0,,Ei,,,,fi,b62489e522e0ed58,Software Developer,4416.666666666667,4416.666666666667
2024-10-15 16:15:01.311,Palkansaaja,Ei,41-45,mies,19.0,Ylioppilas,1.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Fullstack developer,5400.0,,,Kyllä,,,,fi,aca0e394816405d8,*Full-stack Developer,,
2024-10-15 16:34:14.530,Palkansaaja,Ei,51-55,mies,5.0,"Bachelor of Engineering, Computer science",18.0,,,,,,,Terveystalo,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.4,Senior fullstack web developer,5300.0,63750.0,"Lounasetu (10%), urheilu/kulttuurietu (150 eur)",Kyllä,,,,fi,2ed9e9873c570006,Senior fullstack web developer,5312.5,5312.5
2024-10-15 16:34:55.318,Palkansaaja,Ei,36-40,mies,15.0,"Elektroniikan ja tietoliikennetekniikan perustutkinto, ammattikoulu",,,,,,,,RELEX Solutions,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.01,Senior Site Reliability Engineer,5700.0,,,Kyllä,,,,fi,bc41c4e2145e8384,Senior Site Reliability Engineer,,
2024-10-15 17:01:54.593,Palkansaaja,Ei,46-50,mies,25.0,FM tietojenkäsittelytiede,2.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.05,Lead Architect,7600.0,95000.0,,Kyllä,,,,fi,66d45fbe72782fc0,Lead Architect,7916.666666666667,7916.666666666667
2024-10-15 20:12:21.080,Palkansaaja,Ei,21-25,mies,3.0,TTk Kandidaatti,30.0,,,,,,,Visma Solutions,Lappeenranta,"Tuotetalossa, jonka core-bisnes on softa",0.8,0.9,Fullstack developer (react + .Net + MSQL),2300.0,30000.0,Palkka,Kyllä,,,,fi,fc3e344409378044,Fullstack developer (react + .Net + MSQL),2500.0,3125.0
2024-10-15 21:43:50.308,Palkansaaja,Ei,31-35,,12.0,Diplomi-insinööri,0.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.4,Full-stack developer,6700.0,85000.0,,Kyllä,,,,fi,577f9c2ee7121f8e,*Full-stack Developer,7083.333333333333,7083.333333333333
2024-10-16 08:23:48.586,Palkansaaja,Ei,31-35,mies,8.0,"FM, tietojenkäsittelytiede",0.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.9,Software Developer,5200.0,62400.0,Pieni mahdollisuus pienestä bonuksesta,Muu,"Rooliin varmaan ihan ok, rooli vaan ei vastaa osaamistani",,,fi,e384a7610c2088f1,Software Developer,5200.0,5200.0
2024-10-16 08:44:17.995,Palkansaaja,Ei,26-30,mies,4.0,IT-tradenomi,10.0,,,,,,,Relex solutions,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.99,DevOps engineer,4510.0,58000.0,,Ei,,,,fi,81778825c8ad22ea,DevOps engineer,4833.333333333333,4833.333333333333
2024-10-16 08:45:39.428,Palkansaaja,Ei,31-35,mies,5.0,Diplomi-insinööri (Tietotekniikka),5.3,,,,,,,Relex,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,Senior Software Developer,5365.0,69660.0,Kuukausipalkka + puhelin etu ja liittymä + nettiliittymä (puolet) + osittainen lounasetu,Kyllä,,,,fi,7a1e2ce19de15846,*Senior Developer,5805.0,5805.0
2024-10-16 09:01:27.827,Palkansaaja,Ei,31-35,mies,10.0,Tekniikan tohtori,2.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",0.8,0.01,Senior algorithm engineer ,5600.0,0.0,,Muu,En tiedä. Luultavasti alle.,,,fi,85df480c16b43da1,Senior algorithm engineer ,0.0,0.0
2024-10-16 09:20:53.241,Palkansaaja,Ei,26-30,nainen,4.0,diplomi-insinööri,5.0,,,,,,,,Turku,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.8,Frontend developer,4200.0,50400.0,,Ei,,,,fi,3034ed6e434c3be6,Frontend developer,4200.0,4200.0
2024-10-16 09:25:55.247,Palkansaaja,Ei,46-50,mies,14.0,Insinööri,1.0,,,,,,,,Tampere,Konsulttitalossa,0.8,0.0,Web Developer,3867.0,50750.0,,Kyllä,,,,fi,11bb2defdba96292,Web Developer,4229.166666666667,5286.458333333333
2024-10-16 09:48:53.355,Palkansaaja,Ei,36-40,nainen,20.0,Insinööri (amk),12.0,,,,,,,OrangIT,PK-seutu,Ylläpitotalossa,1.0,0.2,Senior software developer,6000.0,75000.0,,Kyllä,,,,fi,f70cd0d13b420106,*Senior Developer,6250.0,6250.0
2024-10-16 09:53:33.982,Palkansaaja,Ei,41-45,mies,18.0,Maisteri,6.0,,,,,,,Relex,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.2,Director of engineering,7700.0,3000.0,,Ei,,,,fi,6974cbc5e5e274b8,Director of engineering,250.0,250.0
2024-10-16 10:10:03.885,Palkansaaja,Ei,36-40,mies,15.0,Diplomi-insinööri,5.0,,,,,,,Relex Solutions,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.3,Lead Software Developer,6450.0,1000.0,,Ei,,,,fi,2f91da1ab61c6047,Lead Software Developer,83.33333333333333,83.33333333333333
2024-10-16 10:12:22.887,Palkansaaja,Ei,26-30,mies,8.0,AMK,8.0,,,,,,,,Jyväskylä,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,Cloud Specialist,5500.0,0.0,,Kyllä,,,,fi,92a76f897e5ff9da,Cloud Specialist,0.0,0.0
2024-10-16 10:30:00.893,Palkansaaja,Ei,46-50,mies,24.0,"Lukio, melkein kandi, yliopisto",3.8,,,,,,,Relex,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.4,Lead Software Developer,7272.0,90000.0,Palkka + bonus,Kyllä,,,,fi,6dfac8837b333e6c,Lead Software Developer,7500.0,7500.0
2024-10-16 11:11:34.373,Laskuttaja,Ei,41-45,,22.0,insinööri,-12.0,22.0,Full stack,80.0,130000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,Muu,,laskutushinta putosi noin 15% vuosi sitten,,fi,3d96daaf8faa7832,,,
2024-10-16 11:47:02.232,Palkansaaja,Ei,36-40,mies,2.0,Datanomi,2.0,,,,,,,,Kuopio,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,Tuli stack koodari,3800.0,46000.0,Firman tuloksesta riippuva bonus,Kyllä,,,,fi,f59fc23e45dcdd62,Tuli stack koodari,3833.3333333333335,3833.3333333333335
2024-10-16 11:56:56.134,Palkansaaja,Ei,31-35,mies,13.0,Datanomi,0.0,,,,,,,Mavericks,Turku,Konsulttitalossa,1.0,0.05,Senior software developer (frontend),7600.0,95000.0,,Kyllä,,,,fi,d104201f79d0432f,Senior software developer (frontend),7916.666666666667,7916.666666666667
2024-10-16 11:57:14.500,Palkansaaja,Ei,31-35,mies,10.0,KTM,1.0,,,,,,,Microsoft,Irlanti,"Tuotetalossa, jonka core-bisnes on softa",1.0,1.0,Asiakasvastaava,14200.0,170000.0,"Pohjapalkka noin puolet kokonaisuudesta, loput: myyntiprovisiota, yleisbonus pomon antamana jollain logiikalla, RSUt, autoetu rahana, employee share purchase program, eläkesäästön company match, yleisiä fringe benefittejä esim. perheelle kattava terveysvakuutus, henk koht henkivakuutus, lisäksi kaikkea pientä verrattavissa ehkä suomen kulttuuri/liikuntaseteleihin yms. Osaa vaikea laskea tähän kokonaisuuteen, mutta numerot tähän suoraan palkkakuitista ekstrapoloitu kokovuoteen verotettavien tulojen osalta.",Kyllä,,,,fi,37eb2175cd111282,Asiakasvastaava,14166.666666666666,14166.666666666666
2024-10-16 11:57:54.685,Palkansaaja,Ei,26-30,,4.0,,9.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,,Software developer,4500.0,,,Muu,,,,fi,549ecf55f2fed62b,Software developer,,
2024-10-16 12:23:06.702,Palkansaaja,Ei,31-35,mies,12.0,Diplomi-insinööri,0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.2,Senior consultant,8000.0,96000.0,Prosentti laskutuksesta,Kyllä,,,,fi,4b341b57db870e7c,Senior consultant,8000.0,8000.0
2024-10-16 12:27:13.813,Palkansaaja,Ei,26-30,nainen,3.0,Tietojenkäsittelyn tradenomi (AMK),0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.1,Jr Test Automation Engineer,3400.0,,,Muu,Rehellisesti sanoen en tiedä,,,fi,e4ef8411b4dee0f8,Jr Test Automation Engineer,,
2024-10-16 12:56:33.336,Palkansaaja,Ei,46-50,mies,20.0,IT-Tradenomi,0.0,,,,,,,,Etätyöfirma,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,CTO,4500.0,54000.0,,Ei,,,,fi,c23be5cbb1266a2b,CTO,4500.0,4500.0
2024-10-16 13:13:36.090,Palkansaaja,Ei,31-35,nainen,2.0,Artenomi,0.0,,,,,,,Certum Software,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.05,Junior Frontend Developer,2512.0,200.0,-,Ei,,-,-,fi,8b8526040770afba,Junior Frontend Developer,16.666666666666668,16.666666666666668
2024-10-16 13:16:25.340,Laskuttaja,Ei,31-35,mies,8.0,Tietojenkäsittely,-5.0,6.0,AI,120.0,200000.0,"Itse, Käytän välitysfirmoja","Suomesta, Ulkomailta",,,,,,,,,,Muu,,,,fi,d8319aa54a7c4fe0,,,
2024-10-16 13:41:12.047,Palkansaaja,Ei,36-40,mies,15.0,"Alempi korkeakoulututkinto, yliopisto",4.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.1,Senior Full Stack Web Developer,6030.0,76000.0,,Kyllä,,,,fi,2c665a9c6f0d354e,Senior Full Stack Web Developer,6333.333333333333,6333.333333333333
2024-10-16 14:00:36.943,Palkansaaja,Ei,36-40,mies,12.0,AMK,-5.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.1,Senior software engineer,6500.0,83000.0,,Kyllä,,,,fi,43e053e5c5f811da,Senior software engineer,6916.666666666667,6916.666666666667
2024-10-16 14:13:23.947,Palkansaaja,Ei,26-30,mies,8.0,Lukio,1.0,,,,,,,Gofore,Tampere,Konsulttitalossa,1.0,0.02,Frontend developer,4030.0,50375.0,,Ei,,,,fi,17f320114099d359,Frontend developer,4197.916666666667,4197.916666666667
2024-10-16 14:40:54.632,Laskuttaja,,26-30,mies,8.0,,5.0,6.0,"Frontend, full stack ja mobiili",70.0,,Itse,Suomesta,,,,,,,,,,Muu,,,,fi,33592ef1ae0be313,,,
2024-10-16 15:35:52.127,Palkansaaja,Ei,26-30,nainen,5.0,Diplomi-insinööri,-5.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.7,ML Engineer,4300.0,54000.0,,Ei,,,,fi,10bc41bfaf913bf2,ML Engineer,4500.0,4500.0
2024-10-16 15:48:07.237,Palkansaaja,Ei,41-45,mies,25.0,"Filosofian maisteri, matematiikka",10.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.2,Lead software developer (database engine),6000.0,,,Muu,,,,fi,bfb48169b61fd928,Lead software developer (database engine),,
2024-10-16 16:13:39.395,Palkansaaja,Ei,31-35,muu,7.0,Ylempi korkeakoulututkinto,6.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.05,Senior Android Developer,6890.0,87000.0,,Kyllä,,,,fi,d758a87a6789bd48,Senior Android Developer,7250.0,7250.0
2024-10-16 17:01:56.772,Palkansaaja,Ei,41-45,mies,14.0,Tietojenkäsittelyn Tradenomi,6.0,,,,,,,Cirit,Tampere,Konsulttitalossa,1.0,0.7,Senior Frontend Developer,5300.0,64800.0,,Kyllä,,,Kiitos taas kerran tästä kyselystä! Siitä on ollut konkreettista hyötyä palkkaneuvotteluissa jo monena vuonna,fi,9333d00c1ce5c3da,Senior Frontend Developer,5400.0,5400.0
2024-10-16 19:32:50.986,Palkansaaja,Ei,31-35,nainen,1.0,"Ravintola- ja muotoiluala, yrittämistä, nyt opiskelen ICT-insinööriksi viimeistä vuotta",0.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",0.7,0.4,Jr. Web-kehittäjä,1970.0,25000.0,,Ei,,,,fi,26ab642984be4cda,Jr. Web-kehittäjä,2083.3333333333335,2976.1904761904766
2024-10-16 20:25:12.955,Palkansaaja,Ei,36-40,mies,6.0,AMK,-3.0,,,,,,,Vincit,PK-seutu,Konsulttitalossa,1.0,0.1,Software dev / Lead dev,7400.0,93500.0,Pohja+kannustinbonukset+osa kk laskutuksesta,Kyllä,,,,fi,3294245e1d1a96a3,Software dev / Lead dev,7791.666666666667,7791.666666666667
2024-10-16 21:22:50.475,Palkansaaja,Ei,41-45,mies,19.0,Diplomi-insinööri,2.5,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.03,Senior Software Developer,6640.0,80000.0,Osakkeet,Kyllä,,,,fi,d9005e8ac761f9eb,*Senior Developer,6666.666666666667,6666.666666666667
2024-10-16 21:59:40.257,Palkansaaja,Ei,36-40,mies,16.0,"Elektroniikka-asentaja, ohjelmistotekniikan ammattitutkinto",1.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.3,Senior/ Lead developer (Android),6100.0,79000.0,,Ei,,Kiitos!,,fi,9ccdb84a1c4c6c95,Senior/ Lead developer (Android),6583.333333333333,6583.333333333333
2024-10-16 23:20:33.908,Palkansaaja,Ei,41-45,mies,18.0,Tradenomi,0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,1.0,Senior fullstack developer,6300.0,82000.0,,Kyllä,,,,fi,7637051711b6b022,Senior fullstack developer,6833.333333333333,6833.333333333333
2024-10-16 23:20:56.832,Palkansaaja,Ei,36-40,mies,14.0,DI,3.4,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",0.8,0.9,Full stack software engineer,4900.0,58800.0,,Ei,,,,fi,feed960123dbf40d,Full stack software engineer,4900.0,6125.0
2024-10-17 07:13:36.514,Palkansaaja,Ei,26-30,mies,3.0,Korkeampi yliopistotutkinto,2.5,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,Development manager,4000.0,50500.0,Palkka+tulosbonus,Muu,"Vastaavanlaista roolia voi olla vaikea löytää, vaikka titteli osuisikin samaksi",,,fi,87af99c029b3b099,Development manager,4208.333333333333,4208.333333333333
2024-10-17 07:39:37.687,Palkansaaja,Ei,31-35,nainen,5.0,Maisteri,2.86,,,,,,,Relex,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.1,Tech Lead,5800.0,,,Muu,,,,fi,c498c05ebc1ce6f9,Tech Lead,,
2024-10-17 08:44:17.516,Palkansaaja,Ei,36-40,mies,13.0,Tradenomi,20.0,,,,,,,,Oulu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.1,Senior Backend Developer,5100.0,63750.0,Vain palkka + perus-lounasedut yms. tavanomaiset.,Kyllä,,"Lokakuussa 2023 olin julkisella töissä, nyt yksityisellä, eli huima 20% nousu palkassani selittynee pitkälti sillä. Toki silloin tein 36,25-tuntista viikkoa ja lomat olivat pidempiä, jota en huomioinut, eli palkka per työtunti ei noussut noin paljon.",,fi,02116cca7e0edc5c,Senior Backend Developer,5312.5,5312.5
2024-10-17 10:03:02.934,Palkansaaja,Ei,26-30,nainen,4.0,,9.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.2,Senior software developer,4800.0,57600.0,,Kyllä,,,,fi,d4eea0b76ad7acf7,*Senior Developer,4800.0,4800.0
2024-10-17 10:26:58.958,Palkansaaja,Ei,36-40,mies,16.0,Tradenomi (BBA),0.0,,,,,,,Qalmari,Salo,Konsulttitalossa,1.0,0.5,Senior Software Developer,5200.0,55000.0,mahdollisuus ostaa yrityksen osakkeita,Kyllä,,,,fi,7c79ee7c0b6fb6c6,*Senior Developer,4583.333333333333,4583.333333333333
2024-10-17 11:00:26.577,Palkansaaja,Ei,36-40,mies,10.0,Ammattikorkea,3.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.2,Senior Developer,6800.0,84000.0,,Kyllä,,,,fi,3de482d3d2bfeac5,*Senior Developer,7000.0,7000.0
2024-10-17 15:36:59.488,Palkansaaja,Ei,46-50,mies,20.0,,5.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.8,Principal Engineer,9800.0,260000.0,Osakepalkkio,Kyllä,,,,fi,b1db74ac28c5c267,Principal Engineer,21666.666666666668,21666.666666666668
2024-10-17 16:05:33.414,Palkansaaja,Ei,41-45,mies,18.0,MSc,0.0,,,,,,,,Turku,Konsulttitalossa,1.0,0.0,Senior Software Developer,7000.0,80000.0,50% laskutuksesta,Kyllä,,,Työnantajan henkilöstömäärän/liikevaihtoluokan voisi lisätä vaihtoehdoksi työnantajan nimelle,fi,fb1547dd4b86e8a7,*Senior Developer,6666.666666666667,6666.666666666667
2024-10-17 16:13:12.361,Palkansaaja,Ei,41-45,,15.0,Ohjelmistotekniikan insinööri AMK,,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.0,Frontend developer,4900.0,60000.0,,Kyllä,,,,fi,6a5434c2a6c66196,Frontend developer,5000.0,5000.0
2024-10-17 19:03:28.699,Palkansaaja,Ei,,nainen,,yliopistotutkinto,,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.5,Lead data engineer,5500.0,68750.0,,Ei,,,,fi,76bbd6d91b422fa9,Lead data engineer,5729.166666666667,5729.166666666667
2024-10-18 00:11:27.766,Palkansaaja,Ei,36-40,mies,16.0,,0.0,,,,,,,NorthCode,,Konsulttitalossa,1.0,0.0,Senior DevOps Specialist,6500.0,,Kiinteä kuukausipalkka + bonukset,Kyllä,,,,fi,d8bbf06c732c0a4b,Senior DevOps Specialist,,
2024-10-18 08:53:18.323,Laskuttaja,Ei,36-40,mies,13.0,Tradenomi,0.0,3.0,"Fullstack, devops, arkkitehtuuri",107.0,176000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,599c1328d685b511,,,
2024-10-18 09:20:03.448,Palkansaaja,Ei,41-45,mies,24.0,"tekniikan yo (DI-linja, ei valmistunut)",0.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",0.9,0.8,CTO; järjestelmä-/data-arkkitehti,6000.0,2000.0,vähemmistöomistus yrityksestä,Ei,,,,fi,6a42341c7a2a9e7a,CTO; järjestelmä-/data-arkkitehti,166.66666666666666,185.18518518518516
2024-10-18 09:46:25.826,Palkansaaja,Ei,41-45,mies,15.0,Filosofian maisteri,1.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.0,Scrum master,6000.0,77000.0,,Kyllä,,,,fi,e2124b0100455042,Scrum master,6416.666666666667,6416.666666666667
2024-10-18 14:44:17.332,Palkansaaja,Ei,46-50,mies,25.0,Filosofian maisteri (tietojenkäsittelytiede),1.3,,,,,,,,,Konsulttitalossa,1.0,0.75,Senior Software Developer,6041.0,8640.0,bonus 2000€ + 4000€ osinkoja vuodessa,Ei,,,,fi,02cb46ef4775de8d,*Senior Developer,720.0,720.0
2024-10-18 15:31:14.879,Palkansaaja,Ei,36-40,mies,18.0,DI,-10.0,,,,,,,,PK-seutu,"Oma softa, oma rauta ja niiden yhteispeli, ei toista ilman toista",1.0,0.6,Software engineer (Pilvibackend-koodaus ja fyysisille PC-laitteille sovelluskoodaus),5500.0,68750.0,Optiot 4 vuoden vestingillä,Muu,"Ei, mutta huomioitu optioiden määrässä ja oletus, että nousee alkuvaiheen firman kasvaessa",,,fi,bec671d84f81b8c6,Software engineer (Pilvibackend-koodaus ja fyysisille PC-laitteille sovelluskoodaus),5729.166666666667,5729.166666666667
2024-10-18 16:23:08.011,Palkansaaja,Ei,36-40,nainen,16.0,Ylioppilas,0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.2,Senior Fullstack Developer,5700.0,70000.0,85/15. Provisio 15 asiakaslaakutuksen mukaan,Kyllä,,,,fi,d4aa6f53c62bfd6c,Senior Fullstack Developer,5833.333333333333,5833.333333333333
2024-10-18 21:19:57.186,Palkansaaja,Ei,36-40,mies,17.0,"Lukio, yliopisto dropout",2.0,,,,,,,Tuotetalo,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,Dev Team Lead,8050.0,96600.0,,Kyllä,,,,fi,da4539fd38f132e3,Dev Team Lead,8050.0,8050.0
2024-10-19 08:42:44.388,Palkansaaja,Ei,31-35,mies,6.0,Luonnontieteiden kandidaatti,3.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Senior Product engineer,7400.0,88800.0,,Kyllä,,,,fi,160583e320a6c72f,Senior Product engineer,7400.0,7400.0
2024-10-19 09:20:20.247,Palkansaaja,Ei,31-35,nainen,0.0,IT-tradenomi,,,,,,,,Capgemini,PK-seutu,Konsulttitalossa,1.0,0.4,Junior integration developer,3300.0,42000.0,,Kyllä,,,,fi,4adb6f471e582969,Junior integration developer,3500.0,3500.0
2024-10-19 20:54:17.713,Palkansaaja,Ei,46-50,,25.0,YAmk,3.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.05,Architect ,5500.0,70000.0,Bonarit,Kyllä,,,,fi,964c16d3afdaf7c8,Architect ,5833.333333333333,5833.333333333333
2024-10-20 14:58:20.496,Palkansaaja,Ei,36-40,mies,15.0,Insinööri (amk),2.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.0,"Senior software developer, full stack",5384.0,66000.0,Tulokseen perustuva vuosibonus,Ei,,,,fi,3c5890b3774d6282,"Senior software developer, full stack",5500.0,5500.0
2024-10-21 08:23:41.576,Palkansaaja,Ei,31-35,mies,5.0,FT,8.0,,,,,,,Relex Solutions,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,Algorithm Developer,5400.0,71000.0,Bonukset palkan päälle,Kyllä,,,,fi,0c79d57a8257ae5a,Algorithm Developer,5916.666666666667,5916.666666666667
2024-10-21 08:32:30.128,Palkansaaja,Ei,46-50,mies,5.0,,0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.0,Backend developer,4500.0,54400.0,,Muu,,,,fi,53ac5bc8505d0a88,Backend developer,4533.333333333333,4533.333333333333
2024-10-21 09:54:28.430,Palkansaaja,Ei,31-35,nainen,8.0,ei koulutusta alalle,,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.01,Wordpress developer,3600.0,,,Kyllä,,,,fi,846e9e298cab6c32,Wordpress developer,,
2024-10-21 19:56:22.461,Palkansaaja,Ei,41-45,mies,23.0,Tietojenkäsittelytieteen maisteri,2.5,,,,,,,Relex Solutions ,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.35,Principal Software Developer ,7850.0,100000.0,,Kyllä,,,,fi,845b9e48f8509874,Principal Software Developer ,8333.333333333334,8333.333333333334
